step,system_vehicles,system_total_stopped,system_total_waiting_time,system_VSP,system_mean_waiting_time,system_mean_speed,system_mean_acceleration,system_mean_VSP,system_total_C02_emissions,system_mean_fuel_consumption,system_total_fuel_consumption,system_out_lanes_density_avg ,system_lanes_density_avg ,system_queue_avg ,s4_stopped,s4_accumulated_waiting_time,s4_average_speed,s4_average_acceleration,agents_total_stopped,agents_total_accumulated_waiting_time,total_accumulated_VSP_emissions
5.0,2,0,0.0,1.6425059854732798,0.0,12.694906886220632,-0.12441990961395977,0.8212529927366399,5109.195917079132,814.7963154210481,1629.5926308420962,0.0,0.048623942429252165,0.0,0,0.0,0.9226166236370322,-0.12441990961395977,0,0.0,1.6425059854732798
10.0,4,0,0.0,-11.046013416077225,0.0,12.239202115240557,-0.39073338563707516,-2.761503354019306,4887.603445384373,389.73636521956365,1558.9454608782546,0.023373223635003743,0.07535047653230968,0.0,0,0.0,0.9205323201980905,-0.5596525536979223,0,0.0,-15.023134000738894
15.0,4,0,0.0,27.78966555137732,0.0,12.16877315753731,0.34652224446367974,6.94741638784433,12149.438236416598,968.7802775786004,3875.1211103144014,0.046746447270007485,0.05103850531768359,0.0,0,0.0,0.9315894390060294,0.19661038163084488,0,0.0,8.70038683470822
20.0,5,1,1.0,21.188301926440186,0.2,10.451505506511497,0.06843428257450063,4.237660385288037,14457.685785679836,922.285686912958,4611.42843456479,0.046746447270007485,0.08017960230917254,0.026726534103057514,1,1.0,0.6641143610904395,-0.16008491716601655,1,1.0,2.6070180332462733
25.0,5,1,6.0,-14.338347667182976,1.2,9.639203640958694,-0.3476107464870438,-2.867669533436595,4252.307096479846,271.27352210722063,1356.367610536103,0.023373223635003743,0.10449157352379862,0.026726534103057514,1,6.0,0.6878574909750156,-0.35265818459447473,1,6.0,-12.116556930333196
30.0,8,1,1.0,67.28158339780113,0.125,8.018708862495913,0.25329801721399314,8.410197924725141,29363.505642225384,1170.7066119264605,9365.652895411686,0.023674242424242428,0.1798420500561083,0.026726534103057514,1,9.0,0.5578925311119814,0.04689287434218871,1,9.0,46.23731800232142
35.0,8,3,12.0,-4.390973381450875,1.5,5.932419914989546,-0.6955396439047477,-0.5488716726813593,13979.327485513324,557.3693558778286,4458.954847022629,0.047348484848484855,0.15311551595305078,0.07535047653230968,3,20.0,0.2878381348084355,-0.9412272771525125,3,20.0,-9.768815616264634
40.0,8,3,20.0,16.1066025461526,2.5,6.182724087705278,0.2976569317033818,2.0133253182690747,20685.384946463,824.7362862111793,6597.890289689434,0.07102272727272728,0.09724788485850433,0.07293591364387825,3,20.0,0.22725267088958248,-0.011043865145142653,3,20.0,1.7990763267143683
45.0,10,0,0.0,27.584271217388235,0.0,8.122539551607876,0.041200759019464205,2.7584271217388237,25436.30983730245,811.3171658661274,8113.171658661274,0.07102272727272728,0.14828639017618792,0.0,0,17.0,0.5014276416831659,-0.262319456775588,0,17.0,6.959386994211928
50.0,8,0,0.0,38.50926772869187,0.0,8.609578527160446,-0.063500354419609,4.813658466086483,21097.875175720415,841.1564088045416,6729.251270436332,0.09379391332925364,0.09966244774693576,0.0,0,0.0,0.4203651586353886,-0.8796624850268147,0,0.0,-1.4769217044633223
55.0,7,1,3.0,52.012049490242056,0.42857142857142855,11.473883523145785,0.38493635726596914,7.430292784320294,26157.664802115585,1191.875792348818,8343.130546441727,0.09349289454001497,0.05103850531768359,0.026726534103057514,1,3.0,0.5000104016021139,-0.00026144638797110525,1,3.0,2.9252575793378712
60.0,5,0,0.0,23.724386360406278,0.0,11.679684349182503,0.4081610875609403,4.744877272081256,13132.729613397978,837.7556683230068,4188.778341615034,0.046746447270007485,0.05103850531768359,0.0,0,0.0,0.9281213753617001,-0.09325479491381028,0,0.0,2.007484701294306
