step,system_vehicles,system_total_stopped,system_total_waiting_time,system_VSP,system_mean_waiting_time,system_mean_speed,system_mean_acceleration,system_mean_VSP,system_total_C02_emissions,system_mean_fuel_consumption,system_total_fuel_consumption,system_out_lanes_density_avg ,system_lanes_density_avg ,system_queue_avg ,s3_stopped,s3_accumulated_waiting_time,s3_average_speed,s3_average_acceleration,agents_total_stopped,agents_total_accumulated_waiting_time,total_accumulated_VSP_emissions
5.0,1,0,0.0,2.191138408187978,0.0,14.790826234570936,-0.045387619407847524,2.191138408187978,2247.954713979518,717.005645457168,717.005645457168,0.0,0.02434985877081913,0.0,0,0.0,0.9471264791826591,-0.045387619407847524,0,0.0,2.191138408187978
10.0,1,0,0.0,-16.4775102382552,0.0,9.327176607292385,-1.7498961180117867,-16.4775102382552,0.0,0.0,0.0,0.02387774594078319,0.0,0.0,0,0.0,1.0,0.0,0,0.0,0.0
15.0,2,0,0.0,-2.361009545780605,0.0,8.697151338829176,-0.26333077845629305,-1.1805047728903024,0.0,0.0,0.0,0.02387774594078319,0.024514610707981957,0.0,0,0.0,0.9696977043788834,-0.28427328958641773,0,0.0,-1.4164772031148394
20.0,3,0,0.0,9.184575518792176,0.0,8.257291499731865,0.19014049669106856,3.0615251729307253,6171.478639255566,656.1520484714715,1968.4561454144146,0.02387774594078319,0.049029221415963914,0.0,0,0.0,0.9556266016970157,0.4417047445545905,0,0.0,10.820439113349945
25.0,6,0,0.0,-13.185870331328168,0.0,7.469553062118428,-0.5739727244357006,-2.1976450552213613,9076.799115994974,482.52325684340263,2895.139541060416,0.0,0.14675816037356607,0.0,0,0.0,0.792025730656727,-0.5739727244357006,0,0.0,-13.18587033132817
30.0,7,1,3.0,1.6322359117433471,0.42857142857142855,7.120717248074369,-0.0633713171237886,0.23317655882047816,10619.805636981333,483.9089484448674,3387.3626391140715,0.0,0.17127277108154804,0.024514610707981957,1,3.0,0.7954213980919292,-0.06337131712378859,1,3.0,1.632235911743346
35.0,8,2,10.0,-23.505745481237668,1.25,3.9622984497430025,-1.0171898259967929,-2.9382181851547085,13609.68850920118,542.6352111636332,4341.081689309066,0.02387774594078319,0.14708766424789174,0.049029221415963914,2,10.0,0.3947402465880878,-1.0409585658311242,2,10.0,-12.12500966815079
40.0,10,5,29.0,-16.42811900634029,2.9,4.230778973532289,-0.25367115089523395,-1.642811900634029,15216.77884947781,485.3757906483146,4853.757906483146,0.04775549188156638,0.19595213372669282,0.12257305353990978,5,29.0,0.3434725328721927,-0.192807514661024,5,29.0,-11.415414467288796
45.0,11,6,55.0,-22.826080170903083,5.0,3.668055200096426,-0.3704424319632167,-2.075098197354826,20780.354897825146,602.5790632384507,6628.369695622958,0.04775549188156638,0.22030199249751195,0.14708766424789174,6,55.0,0.2075538291751643,-0.504795326198346,6,55.0,-28.374655908162723
50.0,12,7,88.0,22.5887780719508,7.333333333333333,4.031627024904128,0.060953910618715544,1.8823981726625665,30162.773160173987,801.7463412108468,9620.956094530162,0.04775549188156638,0.24465185126833108,0.17160227495587368,7,88.0,0.2629181703810245,0.09295252006147713,7,88.0,22.427238493817693
55.0,12,7,123.0,-1.798092509523122,10.25,3.6270186676980884,-0.089944231499685,-0.14984104246026017,24334.32094705217,646.8300704468087,7761.960845361704,0.04775549188156638,0.24481660320549392,0.17160227495587368,7,123.0,0.27144415374928355,0.038914725380949554,7,123.0,8.109706272094057
60.0,15,8,159.0,0.5711831808790429,10.6,4.317748502712783,-0.11393925247963775,0.03807887872526952,32677.78495988919,694.8841082315436,10423.261623473154,0.04775549188156638,0.29384582462145786,0.19611688566385566,8,159.0,0.3266869651128734,-0.012081944209073206,8,159.0,9.425198664152434
65.0,17,8,199.0,1.6141252204533894,11.705882352941176,3.2422556413702246,-0.3626891848684803,0.09494854237961114,37304.457952200704,699.9419192641192,11899.012627490027,0.07163323782234957,0.3185251872666026,0.19611688566385566,8,199.0,0.16542185721910993,-0.5281646327512312,8,199.0,-10.779539208098086
70.0,18,12,252.0,-1.9498061339382171,14.0,2.462113726911307,-0.09045893638352982,-0.10832256299656765,41319.09290812773,732.2035361208304,13179.663650174945,0.09551098376313276,0.34303979797458456,0.2941753284957835,12,252.0,0.11255434109141105,-0.0802499936166869,12,252.0,-2.0232647985168484
75.0,18,13,314.0,-2.8730572197095183,17.444444444444443,2.0803085220265114,-0.04417904807619525,-0.15961428998386212,37985.01230515498,673.1236029976957,12116.224853958522,0.09551098376313276,0.34303979797458456,0.3186899392037655,13,314.0,0.06329791064014487,-0.05313461163452454,13,314.0,-6.685643009533439
80.0,16,13,379.0,15.943785182993128,23.6875,1.694269940191161,0.055605395054426056,0.9964865739370705,41838.430388421715,834.0805878664376,13345.289405863,0.04775549188156638,0.34303979797458456,0.3186899392037655,13,379.0,0.06816857034061934,0.04566893540054561,13,379.0,11.903569353932301
85.0,15,10,284.0,-16.800746944089187,18.933333333333334,1.748657535578094,0.03080826452856833,-1.1200497962726126,39030.101552805085,829.9641168743618,12449.461753115425,0.02387774594078319,0.3185251872666026,0.24514610707981957,10,383.0,0.08729867152145718,-0.09099315799717633,10,383.0,-30.53391340932189
90.0,15,6,113.0,55.803780329258345,7.533333333333333,3.654448414171845,0.4809807538234904,3.7202520219505564,46405.34130271301,986.7801587978721,14801.702381968078,0.07835584574466202,0.2694959658506387,0.14692291231072893,6,322.0,0.16843848148821675,0.4146982696862737,6,322.0,19.59852832769321
95.0,13,2,30.0,38.03444878197083,2.3076923076923075,5.2811708901055345,0.43377879797175045,2.9257268293823717,33614.64040106515,824.7574345488746,10721.84664913537,0.08171714970581825,0.22046674443467476,0.04886446947880108,2,243.0,0.3596175180488172,0.49400372937863196,2,243.0,23.70100981098454
100.0,12,1,3.0,8.381052414497013,0.25,4.6091398418008405,-0.07358983085623709,0.6984210345414176,24074.07452458087,639.8957315848069,7678.748779017683,0.054478099803878834,0.22063149637183763,0.024514610707981957,1,238.0,0.37888653687105306,-0.1589600363649878,1,238.0,5.020190899763712
105.0,12,4,19.0,-4.308512448575541,1.5833333333333333,2.04173923347193,-0.2919544557149032,-0.3590427040479616,21939.449586183866,583.1715517617814,6998.058621141377,0.02387774594078319,0.26966071778780154,0.09805844283192783,4,254.0,0.20287017372609686,-0.3156537463720015,4,254.0,-5.113006808722312
110.0,15,7,50.0,-4.129395570957523,3.3333333333333335,1.7334725342395487,-0.29880568068382934,-0.2752930380638349,29951.51825977726,636.917489938095,9553.762349071423,0.02387774594078319,0.34303979797458456,0.17160227495587368,7,285.0,0.10408212438222371,-0.31556147296116344,7,285.0,-4.75317242599429
115.0,14,12,100.0,3.8920725223025237,7.142857142857143,1.0816476216917288,-0.056420879274370915,0.27800518016446596,36694.13173087316,836.0344506405476,11704.482308967665,0.0,0.34303979797458456,0.2941753284957835,12,335.0,0.07494773954936164,-0.056420879274370915,12,335.0,3.892072522302523
120.0,15,10,103.0,27.847560920414736,6.866666666666666,2.2532836565157326,0.34822670288204716,1.8565040613609824,43008.9699981874,914.5717228349766,13718.57584252465,0.02387774594078319,0.3185251872666026,0.24514610707981957,10,331.0,0.10790229784038814,0.19469654550927265,10,331.0,6.923324640246703
125.0,17,5,60.0,44.17298298192231,3.5294117647058822,5.904765929359255,0.3946133132207357,2.5984107636424882,55333.875911724186,1038.2000717970582,17649.401220549993,0.07835584574466202,0.31819568339227694,0.12257305353990978,5,259.0,0.37561626964305533,0.32121965309259415,5,259.0,6.5876617166036056
130.0,15,2,17.0,55.55590646608201,1.1333333333333333,7.1293296714924335,0.36494591178942376,3.7037270977387995,45660.51295808737,970.9279723728425,14563.919585592637,0.08171714970581825,0.2690017100391502,0.04886446947880108,2,152.0,0.5190825823182994,0.19371062531604286,2,152.0,4.685386211359586
135.0,14,2,2.0,-3.0837720879356105,0.14285714285714285,5.411594102791911,-0.25574885345855186,-0.2202694348525436,24264.120111391825,552.8140732453685,7739.39702543516,0.07835584574466202,0.26916646197631305,0.04886446947880108,2,156.0,0.41353718015083935,-0.38537553032217886,2,156.0,-8.379560322125862
140.0,14,5,19.0,8.42257760955882,1.3571428571428572,3.1560104967086113,-0.2615211523891932,0.6016126863970586,30981.905773301376,705.8725653972795,9882.215915561912,0.04775549188156638,0.2694959658506387,0.12240830160274696,5,173.0,0.2387916209365101,-0.46577754585304126,5,173.0,-9.84017658652176
145.0,18,7,41.0,38.33739168960238,2.2777777777777777,4.162912449241726,-0.042001907042995085,2.129855093866799,46001.87875758279,815.1708365523841,14673.075057942911,0.09551098376313276,0.34287504603742175,0.17160227495587368,7,191.0,0.26653850657352224,-0.16053229544142691,7,191.0,19.649483317485895
150.0,19,10,81.0,-10.4687309702228,4.2631578947368425,3.414517645961098,-0.18309901634597225,-0.5509858405380421,47046.17970527195,789.8078120178758,15006.34842833964,0.07163323782234957,0.36738965674540375,0.24514610707981957,10,231.0,0.13009215427866205,-0.0826059448275092,10,231.0,10.28773633554985
155.0,17,13,141.0,2.6926922829189053,8.294117647058824,1.9715412782089614,-0.02365938318945772,0.15839366370111208,41392.354206770535,776.6506571314163,13203.061171234078,0.07163323782234957,0.3186899392037655,0.3186899392037655,13,291.0,0.0007702514222567577,-0.010544937651617514,13,291.0,0.005164860513363964
160.0,16,10,134.0,16.781170070127708,8.375,2.0600654090667314,0.24598667601115592,1.0488231293829817,39802.995488460234,793.5010319294702,12696.016510871523,0.07163323782234957,0.2941753284957835,0.24514610707981957,10,288.0,0.04448011143808841,0.20663205280751584,10,288.0,5.897625268684328
165.0,15,5,72.0,128.18690894019898,4.8,4.547712775625128,0.862015270868431,8.5457939293466,63330.7109835947,1346.6661342325601,20199.9920134884,0.10223359168544521,0.24514610707981957,0.12257305353990978,5,229.0,0.21109772266083926,0.5476738097431413,5,229.0,27.631867686744208
170.0,12,1,16.0,62.3637708007523,1.3333333333333333,6.452523973996674,0.5905053280485666,5.196980900062692,38864.55438224158,1033.0198978301016,12396.238773961222,0.10895619960775767,0.19611688566385566,0.024514610707981957,1,173.0,0.4745656741503113,0.6665984883228514,1,173.0,30.874841749063457
175.0,11,0,0.0,-20.603925043484775,0.0,6.472303873352225,-0.41749437212483825,-1.8730840948622522,18669.758996206667,541.3603776557909,5954.9641542137,0.08171714970581825,0.19611688566385566,0.0,0,138.0,0.5070360189850388,-0.2713867436365814,0,138.0,5.75013050859839
180.0,10,3,11.0,-4.130820139763406,1.1,2.173297608597454,-0.34951238985907157,-0.4130820139763406,18726.629279928307,597.328681915102,5973.286819151021,0.0,0.24514610707981957,0.07354383212394587,3,149.0,0.26689939273952573,-0.3495123898590715,3,149.0,-4.130820139763406
185.0,13,7,37.0,-0.332599780339224,2.8461538461538463,1.7205522038059162,-0.2104081610148403,-0.025584598487632615,25751.030785283237,631.8387313009905,8213.903506912877,0.0,0.3185251872666026,0.17160227495587368,7,175.0,0.15054054457782765,-0.21040816101484028,7,175.0,-0.33259978033922377
190.0,15,6,36.0,6.9308725628194585,2.4,2.6715790324904845,0.16195636162228097,0.4620581708546306,34665.77734073152,737.1616160405833,11057.424240608749,0.0,0.34287504603742175,0.14708766424789174,6,163.0,0.19050352410552993,0.0708345868907918,6,163.0,-0.7255474064493184
195.0,15,5,18.0,95.94926029516604,1.2,3.3419724795474837,0.44532389886835294,6.396617353011068,57804.047448370584,1229.1529095900253,18437.293643850382,0.054478099803878834,0.29384582462145786,0.12257305353990978,5,132.0,0.1370941521088244,0.06116314087415842,5,132.0,11.806719698569747
200.0,14,3,16.0,69.96000357010863,1.1428571428571428,5.078081070204858,0.6624351866565432,4.997143112150616,44995.21990866438,1025.1268105291224,14351.77534740771,0.08171714970581825,0.24481660320549392,0.07321432824962021,3,101.0,0.3230104151894913,0.7274451007413626,3,101.0,41.33345955112131
205.0,13,1,2.0,24.36460682778066,0.15384615384615385,4.212335418164278,0.1068245305476869,1.874200525213897,30797.664567083182,755.6471799846889,9823.413339800954,0.054478099803878834,0.24498135514265673,0.024514610707981957,1,100.0,0.33173878878989804,0.013794296770188442,1,100.0,13.384737292303486
210.0,14,4,16.0,18.454202606865888,1.1428571428571428,3.616503970829913,-0.030691205573277407,1.3181573290618491,33374.83971028278,760.3925224519744,10645.495314327642,0.04775549188156638,0.2940105765586207,0.09805844283192783,4,107.0,0.2750369743460372,-0.1990315122228814,4,107.0,-4.537371374482311
215.0,17,7,45.0,-10.193900596330595,2.6470588235294117,3.1510650569779415,-0.3932038754746812,-0.5996412115488584,31512.71177098035,591.2752345524077,10051.678987390931,0.04775549188156638,0.36738965674540375,0.17160227495587368,7,136.0,0.1860918203386313,-0.38087515450100734,7,136.0,-4.198079314502812
220.0,18,11,92.0,-13.224762226345634,5.111111111111111,2.8890949065996616,-0.17343289281988244,-0.7347090125747573,45587.12899747939,807.8324107394475,14540.983393310054,0.04775549188156638,0.36738965674540375,0.26966071778780154,11,183.0,0.14288620836624497,-0.015204527320032564,11,183.0,8.263560502224273
225.0,18,13,156.0,-21.505497168280236,8.666666666666666,2.721851080102151,-0.16830222342064288,-1.1947498426822358,43395.263365675106,768.9926939683342,13841.868491430016,0.04775549188156638,0.36738965674540375,0.3186899392037655,13,247.0,0.12000699531127773,0.0531637412857517,13,247.0,14.0041007310257
230.0,20,13,221.0,-26.071280003150054,11.05,3.3902954273184336,-0.19344193757932127,-1.3035640001575026,39864.47027906054,635.7863158464826,12715.726316929651,0.07163323782234957,0.3917395155162229,0.3186899392037655,13,312.0,0.16754486506510644,-0.118420334835516,13,312.0,-14.286603821231978
