step,system_vehicles,system_total_stopped,system_total_waiting_time,system_VSP,system_mean_waiting_time,system_mean_speed,system_mean_acceleration,system_mean_VSP,system_total_C02_emissions,system_mean_fuel_consumption,system_total_fuel_consumption,system_out_lanes_density_avg ,system_lanes_density_avg ,system_queue_avg ,s4_stopped,s4_accumulated_waiting_time,s4_average_speed,s4_average_acceleration,agents_total_stopped,agents_total_accumulated_waiting_time,total_accumulated_VSP_emissions
5.0,1,0,0.0,2.9500723638205097,0.0,14.239591386412792,0.012671479186973755,2.9500723638205097,2415.8818776771204,770.5661035159715,770.5661035159715,0.0,0.026726534103057514,0.0,0,0.0,0.9800846714497267,0.012671479186973755,0,0.0,2.9500723638205097
10.0,1,0,0.0,-7.815162848250167,0.0,1.8547875471500666,-3.951406652876182,-7.815162848250167,0.0,0.0,0.0,0.0,0.026726534103057514,0.0,0,0.0,0.12766158764163568,-3.951406652876182,0,0.0,-7.815162848250167
15.0,2,1,4.0,2.5015608622938053,2.0,6.710513850754966,-0.0010808690595059242,1.2507804311469026,4921.9316965980015,784.9695583025145,1569.939116605029,0.0,0.05103850531768359,0.026726534103057514,1,4.0,0.5000175409049088,-0.0010808690595059242,1,4.0,2.5015608622938053
20.0,2,1,9.0,-8.801677621639813,4.5,6.222569521816834,-0.4027329088770788,-4.400838810819907,2624.722222222222,418.6111111111111,837.2222222222222,0.0,0.05103850531768359,0.026726534103057514,1,9.0,0.463660905027424,-0.4027329088770788,1,9.0,-8.801677621639813
25.0,6,0,0.0,14.893118621816798,0.0,9.893304289245066,-0.054376710635239224,2.4821864369694664,16380.943746298033,870.8114483347541,5224.868690008526,0.0,0.12638898184999328,0.0,0,0.0,0.7776440049434028,-0.3574403801259794,0,0.0,8.18016285863826
30.0,6,1,4.0,24.015376648754895,0.6666666666666666,7.978465961208386,-0.6866320567321743,4.002562774792483,25297.382633879628,1344.7886258970345,8068.731755382207,0.047348484848484855,0.09966244774693576,0.024311971214626082,1,4.0,0.3352549480786057,-2.088180519755439,1,4.0,-46.662818610075554
35.0,6,3,16.0,15.16317169642576,2.6666666666666665,6.968927624253445,0.06791820801939867,2.5271952827376265,16601.31683890405,882.5416295907104,5295.2497775442625,0.047348484848484855,0.09966244774693576,0.07293591364387825,3,16.0,0.2422683710207977,-0.016626968798421623,3,16.0,2.910287040558632
40.0,7,0,0.0,9.653606529530892,0.0,6.250766653889477,-0.0696732118498279,1.3790866470758416,16416.77416875335,748.0469595410626,5236.328716787439,0.0,0.15311551595305078,0.0,0,14.0,0.5071351860768049,-0.46428206502910213,0,14.0,-4.621966718339257
45.0,9,1,3.0,10.713761415243951,0.3333333333333333,9.507539390344297,-0.29064737254602335,1.1904179350271056,21963.133697893594,778.3679175916993,7005.311258325293,0.046746447270007485,0.1555300788414822,0.026726534103057514,1,3.0,0.6873759890199859,-0.9702114835607153,1,3.0,-31.40435860448673
50.0,9,3,12.0,4.18196200084601,1.3333333333333333,8.439826594805425,-0.11968677967370472,0.4646624445384455,19316.21014073649,684.5799822423845,6161.21984018146,0.07011967090501121,0.1555300788414822,0.08017960230917254,3,12.0,0.47658236353764344,-0.1782259985189215,3,12.0,-2.6747742291855086
55.0,8,4,28.0,1.829780344149931,3.5,6.98005114750627,-0.2252465408981642,0.22872254301874137,17722.65847275474,706.6213419134111,5652.970735307289,0.07011967090501121,0.13363267051528757,0.10690613641223005,4,28.0,0.20059631042464518,-0.21386924544153435,4,28.0,3.7522671696359757
60.0,7,4,48.0,-19.738360018019353,6.857142857142857,5.330616725795298,-0.555854271340204,-2.8197657168599077,16758.302458871272,763.6197338343967,5345.338136840777,0.023373223635003743,0.15794464172991365,0.10690613641223005,4,48.0,0.2332935064562491,-0.8184606385198658,4,48.0,-38.882896928079
65.0,7,1,1.0,-26.174536382426318,0.14285714285714285,5.34535014369071,0.06003364731437851,-3.7392194832037595,18588.373086181862,847.0031088400838,5929.021761880586,0.0,0.1555300788414822,0.026726534103057514,1,41.0,0.3482760454218807,-0.3150693092020238,1,41.0,-45.01197797523277
70.0,9,2,7.0,19.9630098017757,0.7777777777777778,8.558835644941095,0.17637299866725195,2.2181122001972997,27388.328943600958,970.6428482728253,8735.785634455427,0.07102272727272728,0.15311551595305078,0.05103850531768359,2,24.0,0.5015496640780829,-0.06989810617774728,2,24.0,-12.140743730771105
