step,system_vehicles,system_total_stopped,system_total_waiting_time,system_VSP,system_mean_waiting_time,system_mean_speed,system_mean_acceleration,system_mean_VSP,system_total_C02_emissions,system_mean_fuel_consumption,system_total_fuel_consumption,system_out_lanes_density_avg ,system_lanes_density_avg ,system_queue_avg ,s2_stopped,s2_accumulated_waiting_time,s2_average_speed,s2_average_acceleration,agents_total_stopped,agents_total_accumulated_waiting_time,total_accumulated_VSP_emissions
5.0,1,0,0.0,2.9500723638205097,0.0,14.239591386412792,0.012671479186973755,2.9500723638205097,2415.8818776771204,770.5661035159715,770.5661035159715,0.0,0.027067994802945,0.0,0,0.0,0.9800846714497267,0.012671479186973755,0,0.0,2.9500723638205097
10.0,1,0,0.0,-6.739802520305653,0.0,1.6357614804169325,-3.8664477022630512,-6.739802520305653,0.0,0.0,0.0,0.0,0.027067994802945,0.0,0,0.0,0.11258642959616685,-3.8664477022630512,0,0.0,-6.739802520305653
15.0,2,1,4.0,1.2199037909743482,2.0,4.024449272921384,-0.0009596651960536621,0.6099518954871741,4713.602874984944,751.7525125617277,1503.5050251234554,0.0,0.05173742444573166,0.027067994802945,1,4.0,0.5000155739456137,-0.0009596651960536621,1,4.0,1.2199037909743482
20.0,2,1,9.0,-5.226316538837215,4.5,3.536533521816835,-0.40273290887707835,-2.6131582694186073,2624.722222222222,418.6111111111111,837.2222222222222,0.0,0.05173742444573166,0.027067994802945,1,9.0,0.4394057588032317,-0.40273290887707835,1,9.0,-5.226316538837215
25.0,6,0,0.0,10.615972528563917,0.0,9.187316757919923,0.2828191652544772,1.7693287547606529,14877.894854018501,790.9118549960825,4745.471129976495,0.0,0.12814427853424998,0.0,0,0.0,0.9405139322867948,0.04719467094168035,0,0.0,3.9030204212007202
30.0,6,0,0.0,39.04105182591134,0.0,9.255827023349804,-0.08081852971927916,6.506841970985223,23192.523961180003,1232.886312832283,7397.3178769936985,0.052687038988408846,0.07400828892835998,0.0,0,0.0,0.5793889143869636,-1.0065040218884094,0,0.0,-9.581932062595872
35.0,6,2,6.0,2.1161596837377883,1.0,7.3658920238836245,-0.7013769605147194,0.35269328062296473,13429.451579902576,713.9196918962313,4283.518151377388,0.052687038988408846,0.10107628373130499,0.04933885928557332,2,6.0,0.32676518725890363,-1.1395672957752008,2,6.0,-8.17309985514268
40.0,7,0,0.0,10.711203562990013,0.0,5.594909429567666,-0.05826327927016501,1.5301719375700018,15987.560758964892,728.4922496266526,5099.445747386568,0.0,0.15521227333719498,0.0,0,5.0,0.5280822807557691,-0.4509704770194955,0,5.0,-3.564369684880142
45.0,9,1,4.0,24.472393594614257,0.4444444444444444,8.464748899479538,-0.15140375426294975,2.7191548438460296,24621.270601695338,872.5746212968568,7853.17159167171,0.04783315794508753,0.15761083849735333,0.027067994802945,1,4.0,0.6994972464319468,-0.7613460561361048,1,4.0,-17.645686371678963
50.0,9,3,15.0,-8.396073489422996,1.6666666666666667,6.507272255298076,-0.24039535877187104,-0.9328970543803329,13099.075284727629,464.24382962498504,4178.1944666248655,0.04783315794508753,0.18228026814013998,0.081203984408835,3,15.0,0.5122033189522818,-0.3388585939937639,3,15.0,-16.111109244954772
55.0,8,4,31.0,36.55472216354716,3.875,5.527382853708582,0.2615692735910804,4.569340270443394,26281.98790282915,1047.8752707257663,8383.002165806129,0.023916578972543765,0.18467883330029833,0.10827197921178,4,31.0,0.4095566256080179,-0.0334892825956144,4,31.0,6.58419476072932
60.0,9,4,51.0,-16.07312909030827,5.666666666666667,5.59092375588043,-0.3860995466685353,-1.7859032322564745,22341.71691592453,791.8024333953143,7126.221900557829,0.04783315794508753,0.16000940365751168,0.10827197921178,4,51.0,0.22363969574160425,-0.911489965017807,4,51.0,-44.32883504910363
65.0,9,5,74.0,9.695324000407513,8.222222222222221,4.781677621805122,-0.018462242528352674,1.0772582222675016,21805.02663088304,772.787973930717,6955.091765376454,0.04783315794508753,0.18467883330029833,0.135339974014725,5,74.0,0.2589711287906431,-0.1440705838457169,5,74.0,-6.128525394919392
70.0,9,5,99.0,22.634997192108024,11.0,4.125511799520938,0.12448524254012029,2.5149996880120025,25652.28797519374,909.1387308346701,8182.248577512031,0.0,0.23641625774602995,0.135339974014725,5,99.0,0.4176057329039754,0.12448524254012029,5,99.0,22.634997192108024
75.0,9,5,124.0,19.447793310674683,13.777777777777779,3.366175253948882,-0.28865463736961083,2.160865923408298,23308.192786006774,826.0586420186365,7434.52777816773,0.023916578972543765,0.2117468281032433,0.135339974014725,5,124.0,0.23031634133959764,-0.5081299426305794,5,124.0,-8.016620628375755
80.0,9,6,153.0,29.44421989363426,17.0,3.6448302780067134,0.22579089515843137,3.271579988181584,28004.652766191102,992.5060133325003,8932.554119992503,0.023916578972543765,0.21414539326340165,0.16240796881767,6,153.0,0.24235856975527476,0.07618843601551636,6,153.0,8.167336570324029
85.0,9,6,183.0,-30.649310548870393,20.333333333333332,3.089395059302305,-0.47748529580651056,-3.405478949874488,20876.13291795469,739.8783164310504,6658.904847879454,0.023916578972543765,0.189475963620615,0.16240796881767,6,183.0,0.07972512751212998,-0.6428763615961532,6,183.0,-36.9705577857725
90.0,10,2,4.0,7.610403048170055,0.4,4.303719498062,0.3511135452598357,0.7610403048170054,30263.377001163233,965.2953010971509,9652.953010971509,0.023916578972543765,0.21414539326340165,0.05413598960589,2,159.0,0.26712803538430485,0.11231749999092713,2,159.0,-14.52800781567711
95.0,10,3,14.0,127.01545948793814,1.4,7.032267061011625,1.0862821219043703,12.701545948793814,50502.608786771074,1610.8142160609639,16108.14216060964,0.10294713745515705,0.13294140885456665,0.081203984408835,3,102.0,0.24186664500479452,0.593765432991936,3,102.0,19.19911321417904
100.0,12,2,21.0,37.163943844865976,1.75,7.990615659508907,0.0071840923769763325,3.096995320405498,32265.21543155193,857.6050615918142,10291.260739101768,0.10537407797681769,0.2117468281032433,0.05413598960589,2,98.0,0.4916810909460166,-0.13416545682386555,2,98.0,10.514184680952077
105.0,9,3,33.0,-1.9708644761753755,3.6666666666666665,5.929677689545215,-0.2809156595454088,-0.21898494179726374,23748.245746601868,841.6418088152178,7574.77627933696,0.026343519494204423,0.18707739846045665,0.081203984408835,3,110.0,0.3988554910226904,-0.5643166573098266,3,110.0,-10.338759260823915
110.0,9,6,55.0,-13.215539398225438,6.111111111111111,3.4125029240828506,-0.1848488700535502,-1.4683932664694932,19145.589323458134,678.5464450954873,6106.9180058593865,0.023916578972543765,0.18707739846045665,0.16240796881767,6,132.0,0.12673708346149518,-0.19083100801701966,6,132.0,-7.655239829447326
115.0,9,6,85.0,17.836489241794176,9.444444444444445,3.3475226872770336,0.12167965229328541,1.9818321379771306,25329.53318358395,897.7043438040057,8079.339094236052,0.023916578972543765,0.2117468281032433,0.16240796881767,6,162.0,0.23890941303459096,0.08862374715084469,6,162.0,8.854215637984655
120.0,8,6,115.0,7.863180390201567,14.375,2.1023155821168915,0.048200693396359684,0.9828975487751959,21238.004486289876,846.7910289144102,6774.328231315281,0.023916578972543765,0.18707739846045665,0.16240796881767,6,192.0,0.11941444414469714,-0.020275146065146847,6,192.0,-0.07776804719539715
125.0,10,6,145.0,-16.93422719638779,14.5,4.107786842351439,-0.18871919952100172,-1.6934227196387792,17838.224708684356,568.9936676039686,5689.936676039685,0.023916578972543765,0.2388148229061883,0.16240796881767,6,222.0,0.3109683996961236,-0.09071931501643545,6,222.0,-3.409906853716196
130.0,10,7,176.0,43.676324079609536,17.6,3.203052360036824,0.25979776542433075,4.367632407960953,33956.94664451176,1083.1096022564343,10831.096022564341,0.023916578972543765,0.24121338806634665,0.189475963620615,7,253.0,0.21424263106668248,0.07582427968606152,7,253.0,22.062140520441343
135.0,14,8,212.0,13.882097416561239,15.142857142857142,4.955571921453797,-0.3135319339707291,0.9915783868972313,34789.92610785124,792.6386983959749,11096.941777543647,0.023916578972543765,0.3470868021179683,0.21654395842356,8,289.0,0.37493091882982327,-0.3636569248563033,8,289.0,7.3602208404435085
140.0,16,9,253.0,6.131969672466473,15.8125,3.4787952945347023,-0.42854091413634604,0.38324810452915464,38250.12502667817,762.535884305679,12200.574148890864,0.023916578972543765,0.4012227917238583,0.243611953226505,9,330.0,0.28405992025499055,-0.5880161394693704,9,330.0,-23.86079397787481
145.0,17,11,306.0,-8.873140642171345,18.0,2.3176770633319426,-0.5012454289732462,-0.5219494495394909,34863.44592354556,654.1467507408593,11120.494762594608,0.023916578972543765,0.4282907865268033,0.297747942832395,11,383.0,0.18036327054305618,-0.4929866618034854,11,383.0,-1.874972845511883
150.0,19,14,371.0,7.732401664826636,19.526315789473685,1.7514863714536797,-0.19236886757632085,0.406968508675086,44684.1650838505,750.1560431604879,14252.964820049268,0.023916578972543765,0.48002821097253495,0.37895192724123,14,448.0,0.15023820901403726,-0.32274034354768744,14,448.0,-18.516235250229077
155.0,21,15,445.0,-11.740008465405289,21.19047619047619,2.3675444023775394,-0.158371079078241,-0.5590480221621567,51340.91862253829,779.8240603963962,16376.30526832432,0.023916578972543765,0.5317656354182666,0.406019922044175,15,522.0,0.2115114369976041,-0.19329255591541034,15,522.0,-20.30077480086028
160.0,21,16,523.0,40.6045788135107,24.904761904761905,2.040718336448273,0.14064621372507563,1.933551372071938,58850.15359219526,893.877787232786,18771.433531888506,0.023916578972543765,0.50709620577548,0.43308791684712,16,600.0,0.14308466479300863,0.04717254754675538,16,600.0,12.430874084031592
165.0,21,16,603.0,24.772718262568414,28.714285714285715,2.2980053641691955,0.05598324088310419,1.1796532505984958,54838.611481051994,832.9483353643716,17491.915042651803,0.0717497369176313,0.4824267761326933,0.43308791684712,16,680.0,0.10335486950069007,0.0033282825516328784,16,680.0,4.151993093900702
170.0,20,16,683.0,79.3934462317392,34.15,2.336485786067839,0.2742538317357105,3.9696723115869603,66897.92615109422,1066.90944298532,21338.188859706403,0.0717497369176313,0.43308791684712,0.43308791684712,16,760.0,0.0,0.0,16,760.0,0.0
175.0,20,16,763.0,-9.369346302525623,38.15,2.3797397254687476,-0.08482191211660402,-0.46846731512628115,47406.002464402955,756.0630004232048,15121.260008464094,0.04783315794508753,0.48482534129285165,0.43308791684712,16,840.0,0.10460025744960087,-0.057619700646804044,16,840.0,-5.6749063485294835
180.0,20,17,844.0,-3.9743893963411985,42.2,0.8417802400313384,-0.2705225732735022,-0.19871946981705993,46688.697896395235,744.6267473809826,14892.53494761965,0.0,0.5365627657385833,0.46015591165006503,17,921.0,0.09885092470858707,-0.2705225732735022,17,921.0,-3.9743893963411985
185.0,20,18,934.0,9.34465879609538,46.7,0.8081630064250833,0.040332456578847,0.46723293980476904,53060.66861797705,846.2485694695563,16924.971389391125,0.0,0.5365627657385833,0.48722390645301,18,1011.0,0.09634684719094447,0.040332456578847,18,1011.0,9.34465879609538
190.0,20,18,1024.0,1.0120175881240057,51.2,1.0384624537148484,-0.019562678846394198,0.05060087940620028,49705.771950954266,792.7441951779247,15854.883903558493,0.023916578972543765,0.5118933360957967,0.48722390645301,18,1101.0,0.044856313247546964,-0.022191509679204913,18,1101.0,-2.1433150997064994
195.0,19,18,1114.0,28.688989614434618,58.63157894736842,0.513164657562406,0.1330962709984497,1.5099468218123484,55778.00732723166,936.400732035435,17791.613908673266,0.023916578972543765,0.48722390645301,0.48722390645301,18,1191.0,0.0,0.0,18,1191.0,0.0
200.0,22,15,921.0,-20.125055745935416,41.86363636363637,1.8139703996956635,-0.0874729309456252,-0.9147752611788825,51060.44022326459,740.3125795952851,16286.87675109627,0.023916578972543765,0.5389613308987417,0.406019922044175,15,1179.0,0.10647589405879757,-0.18056382793383657,15,1179.0,-30.399252073202977
205.0,22,11,660.0,44.390478389601924,30.0,2.6725353213136605,0.2695108583011844,2.0177490177091784,61895.26550746574,897.3912888056111,19742.608353723444,0.07903055848261327,0.48482534129285165,0.29774794283239503,11,966.0,0.08864936716263805,0.21708831271849233,11,966.0,18.886576092352417
210.0,22,9,679.0,96.0537433133373,30.863636363636363,4.229826461668301,0.48161558808838195,4.366079241515332,70048.31132180801,1015.5846249742094,22342.861749432606,0.10537407797681769,0.45535878132974833,0.243611953226505,9,897.0,0.20322535668298808,0.4526489671438606,9,897.0,50.00340826741565
215.0,22,9,724.0,62.783838476030425,32.90909090909091,3.882811347398854,0.1353539527763784,2.8538108398195656,61735.730155787445,895.0687473451543,19691.512441593393,0.07903055848261327,0.50709620577548,0.243611953226505,9,942.0,0.2531445179833378,-0.010905323930131737,9,942.0,11.568576907195123
220.0,24,12,776.0,3.190813323046986,32.333333333333336,2.1928583244388355,-0.34251141393926443,0.13295055512695794,49719.06434025039,660.7883918254392,15858.921403810544,0.023916578972543765,0.5930973205046316,0.32481593763534,12,994.0,0.13156206652192115,-0.4877978454580965,12,994.0,-28.622109822660963
225.0,24,18,852.0,8.84871764547834,35.5,1.2940569652862068,-0.11117723296509713,0.3686965685615975,60019.34517524406,797.6911784292537,19144.58828230209,0.04783315794508753,0.5930973205046316,0.48722390645301,18,1070.0,0.05697998360944468,-0.13304513342578014,18,1070.0,2.454307882075622
230.0,24,20,947.0,29.23466795276246,39.458333333333336,1.2635027682848565,0.07051414161861196,1.218111164698436,67290.42024391824,894.323304756564,21463.759314157534,0.04783315794508753,0.5930973205046316,0.5413598960589,20,1165.0,0.04354208279113409,-0.016370035297820752,20,1165.0,0.34560803481720187
235.0,26,21,1052.0,17.19025210812777,40.46153846153846,1.2922402974787663,-0.04529886930556212,0.6611635426202991,66979.22108595949,821.713915529795,21364.56180377467,0.023916578972543765,0.6719027397533083,0.568427890861845,21,1270.0,0.09023099545566815,-0.06064029371964144,21,1270.0,10.013954747670569
240.0,25,23,1164.0,7.356640702016656,46.56,0.5968992523617278,0.02458341831290854,0.29426562808066625,65773.21831261436,839.1991753042488,20979.97938260622,0.0,0.6719027397533083,0.622563880467735,23,1382.0,0.0732297766393775,0.02458341831290854,23,1382.0,7.356640702016656
245.0,27,23,1279.0,36.805303860584935,47.370370370370374,1.2329045642637726,0.09882787382796411,1.3631594022438864,76473.58992359819,903.4411807444839,24392.911880101063,0.023916578972543765,0.6743013049134666,0.622563880467735,23,1497.0,0.04726379747583615,0.0026309621152857633,23,1497.0,2.1475971479203704
250.0,29,24,1396.0,2.9375752039686343,48.13793103448276,1.7324360722452963,-0.024495896796892874,0.10129569668857362,71359.23092785203,784.8869491905533,22761.721526526046,0.04783315794508753,0.7236401641990399,0.64963187527068,24,1614.0,0.1009926190994358,-0.03632052069442044,24,1614.0,-4.8253942799078215
255.0,27,24,1516.0,0.4738637050539585,56.148148148148145,0.8706782962806285,-0.012934742647532294,0.017550507594591053,66420.15321750287,784.6795858091143,21186.348816846083,0.0,0.7236401641990399,0.64963187527068,24,1734.0,0.09587242732978705,-0.012934742647532294,24,1734.0,0.4738637050539589
260.0,28,22,1510.0,3.4926026595417015,53.92857142857143,0.7890355869953128,-0.09546247517123763,0.12473580926934655,73771.87740120801,840.402291198984,23531.264153571552,0.0,0.7212415990388816,0.5930973205046316,22,1752.0,0.0621079982946823,-0.14891770434858154,22,1752.0,-3.1535229233063653
265.0,28,19,1419.0,52.68425471461108,50.67857142857143,1.927027635900064,0.2327074223965822,1.8815805255218243,79650.09300227358,907.3552474849657,25405.946929579037,0.052687038988408846,0.6671056094329916,0.50709620577548,19,1696.0,0.06848780226309574,0.18541480693935955,19,1696.0,27.784833297303432
270.0,27,16,1380.0,67.37896898109526,51.111111111111114,3.2774511193124996,0.2838298616688644,2.495517369670194,77011.66839414042,909.7863169630183,24564.230558001495,0.10537407797681769,0.5859016250241565,0.4234936562064866,16,1660.0,0.09636500500995689,0.34160877984752536,16,1660.0,55.36548717767735
275.0,26,14,1418.0,11.16226789880075,54.53846153846154,2.6216425844975153,-0.04215932246570297,0.42931799610772103,64842.59940382759,795.4932192625104,20682.82370082527,0.052687038988408846,0.6129696198271016,0.37655336208107165,14,1722.0,0.1470849231564318,-0.09557928352864255,14,1722.0,5.715283753124062
280.0,27,12,1223.0,97.77055555784227,45.2962962962963,2.523951214538488,0.2390300914172305,3.621131687327491,78553.10917244598,927.9905884559962,25055.745888311896,0.04783315794508753,0.6448347449503632,0.32481593763534,12,1624.0,0.12988224522725558,0.03980644372245951,12,1624.0,25.98995161982426
285.0,28,17,1296.0,37.05196811127466,46.285714285714285,2.3152112252874444,0.0190413109757817,1.3232845754026665,69858.4219709563,795.8136441193261,22282.78203534113,0.09566631589017506,0.6472333101105217,0.46015591165006503,17,1687.0,0.055933104754423646,-0.04860257816369239,17,1687.0,3.9262148078213683
290.0,27,22,1398.0,39.07813556695239,51.77777777777778,1.5910732675235506,0.06658526073495576,1.4473383543315703,75205.53601252136,888.4593866939385,23988.403440736343,0.04783315794508753,0.6719027397533083,0.59549588566479,22,1789.0,0.07795360337055059,-0.02580620152306166,22,1789.0,-0.42299161815061753
