step,system_vehicles,system_total_stopped,system_total_waiting_time,system_VSP,system_mean_waiting_time,system_mean_speed,system_mean_acceleration,system_mean_VSP,system_total_C02_emissions,system_mean_fuel_consumption,system_total_fuel_consumption,system_out_lanes_density_avg ,system_lanes_density_avg ,system_queue_avg ,s2_stopped,s2_accumulated_waiting_time,s2_average_speed,s2_average_acceleration,agents_total_stopped,agents_total_accumulated_waiting_time,total_accumulated_VSP_emissions
5.0,3,0,0.0,-6.558819153567576,0.0,9.841260941636035,-0.2644032520164424,-2.186273051189192,4295.299533091993,456.6840729516484,1370.052218854945,0.0,0.07640685408851831,0.0,0,0.0,0.9724295920628787,-0.2644032520164424,0,0.0,-6.558819153567576
10.0,4,0,0.0,22.265179528855235,0.0,6.190226651582318,-0.2622262748510469,5.566294882213809,13248.203858814033,1056.4174664679847,4225.669865871939,0.0,0.10107628373130499,0.0,0,0.0,0.7253813923680413,-0.2622262748510469,0,0.0,22.265179528855235
15.0,6,1,5.0,12.082572388530112,0.8333333333333334,7.646487835939865,0.21655268350213705,2.0137620647550185,15383.368476539976,817.786932366279,4906.721594197674,0.0,0.12814427853425,0.027067994802945,1,5.0,0.7518933206626467,0.13483103868161805,1,5.0,5.493778406204951
20.0,11,2,11.0,50.76135448321008,1.0,8.050718461088668,0.21300743957260496,4.614668589382735,32656.692475073913,946.9207208346253,10416.12792918088,0.04783315794508753,0.20694969778292663,0.05413598960589,2,11.0,0.6506885831683786,0.13036320306009658,2,11.0,24.340462295198556
25.0,11,2,21.0,-18.13277359976427,1.9090909090909092,6.545620672261379,-0.6463712829102195,-1.6484339636149337,18324.728781444977,531.3556991457258,5844.912690602984,0.04783315794508753,0.2340176925858716,0.05413598960589,2,21.0,0.544915870304464,-0.5859788255553533,2,21.0,2.5385560485639087
30.0,10,5,42.0,27.913411963104423,4.2,3.9614415335071556,0.19931799024977334,2.7913411963104418,27042.445396871113,862.5642731189191,8625.642731189191,0.023916578972543765,0.2340176925858716,0.135339974014725,5,42.0,0.38349644636507063,0.11520377356135018,5,42.0,14.670115967762806
35.0,13,5,67.0,47.38398933421699,5.153846153846154,6.125180541717165,0.2068198408195285,3.64492225647823,35501.284906977555,871.0466955823597,11323.607042570675,0.0717497369176313,0.23641625774602995,0.135339974014725,5,67.0,0.4182370086841727,0.10385626486940841,5,67.0,13.887145889862214
40.0,15,5,92.0,-18.039238297416833,6.133333333333334,5.721232031714214,-0.28847697776109915,-1.2026158864944554,37014.96104640553,787.0948242221289,11806.42236333193,0.09566631589017506,0.28815368219176163,0.135339974014725,5,92.0,0.37500908419044054,-0.46682830308263745,5,92.0,-36.902273061334625
45.0,13,7,121.0,10.136602467960284,9.307692307692308,4.065721675114238,-0.005251980138420265,0.7797386513815603,27971.468315767448,686.3124596347177,8922.06197525133,0.04783315794508753,0.28815368219176163,0.189475963620615,7,121.0,0.2951806455899298,-0.019339248453225863,7,121.0,3.9525957049771145
50.0,11,7,156.0,21.95459378949239,14.181818181818182,3.2705397016626763,0.16647373216356529,1.995872162681126,31014.54479078407,899.3313176509338,9892.64449416027,0.023916578972543765,0.2388148229061883,0.189475963620615,7,156.0,0.1763418794216829,0.013533589834795912,7,156.0,3.172504325522234
55.0,11,7,191.0,13.606094159947189,17.363636363636363,4.090438570061068,0.02628465224465176,1.2369176509042898,27188.421696986825,788.3866019023353,8672.252620925687,0.09566631589017506,0.189475963620615,0.189475963620615,7,191.0,0.0,0.0,7,191.0,0.0
60.0,10,7,226.0,-4.173500048271206,22.6,3.035653087887421,-0.11172029123588727,-0.41735000482712065,23127.335998247534,737.6951007293783,7376.951007293782,0.04783315794508753,0.21414539326340165,0.189475963620615,7,226.0,0.11069840381648917,-0.12383802190888671,7,226.0,-7.208353644856125
65.0,8,2,22.0,21.76192712096724,2.75,2.3648715428320113,0.5789859360735145,2.720240890120905,22961.853945233735,915.5105837255741,7324.0846698045925,0.0,0.18707739846045665,0.05413598960589,2,207.0,0.17259832969848707,0.31333614852670355,2,207.0,3.8420661998807453
70.0,8,3,15.0,45.33730623175212,1.875,6.430215444282579,0.5101898809976103,5.667163278969015,28204.475582185438,1124.513950022307,8996.111600178456,0.07903055848261327,0.13294140885456665,0.081203984408835,3,105.0,0.2886810349527347,0.39377451394452284,3,105.0,17.466227789068512
75.0,9,2,13.0,52.579379726163594,1.4444444444444444,7.862261035328127,0.5953401715555553,5.842153302907065,30390.209012478248,1077.0278988084235,9693.251089275813,0.07903055848261327,0.13294140885456665,0.05173742444573166,2,69.0,0.337695272980525,0.45669006023195946,2,69.0,8.906951744426348
80.0,8,2,18.0,13.030523462246268,2.25,6.695594821158219,0.1366556511310617,1.6288154327807833,16278.726093584133,649.0397749263454,5192.318199410764,0.026343519494204423,0.15761083849735333,0.05413598960589,2,74.0,0.5693861854359324,-0.21888990563759725,2,74.0,-6.769277818077817
85.0,9,3,30.0,30.66566110136935,3.3333333333333335,6.041958131819461,0.12331222215246784,3.4072956779299277,25883.575416023898,917.3243160680688,8255.918844612619,0.023916578972543765,0.2117468281032433,0.081203984408835,3,86.0,0.46623097492992177,-0.023427845776948057,3,86.0,7.838669343414053
90.0,11,4,50.0,-4.593991292347061,4.545454545454546,4.488000067369607,-0.3544927143670302,-0.417635572031551,23613.651518037575,684.7326596294956,7532.059255924451,0.0,0.2658828177091333,0.10827197921178,4,106.0,0.3580260612154259,-0.4423984648204248,4,106.0,-9.729155770461489
95.0,14,5,74.0,21.45102764143478,5.285714285714286,4.733912126822944,-0.037393197762259,1.5322162601024838,31416.98807369603,715.7861424931073,10021.0059949035,0.04783315794508753,0.31762024215486495,0.135339974014725,5,134.0,0.3205011129135726,-0.1648607523107261,5,134.0,-1.9800840605657823
100.0,15,8,110.0,5.601307733226221,7.333333333333333,3.358586043251688,-0.16862945054874814,0.37342051554841477,37245.32685217467,792.0060930997951,11880.091396496924,0.023916578972543765,0.34228967179765163,0.21654395842356,8,170.0,0.25320683237767994,-0.34287677271331785,8,170.0,-19.099169929969857
105.0,17,9,152.0,-38.309262357619865,8.941176470588236,3.22642727099894,-0.27229362081398,-2.253486021036462,36125.31191397701,677.8209176292032,11522.955599696455,0.023916578972543765,0.4186965258861699,0.243611953226505,9,212.0,0.2771420232114149,-0.27487297067699507,9,212.0,-37.46286505555706
110.0,18,10,199.0,44.476952390056375,11.055555555555555,2.553688754403804,0.267254438510452,2.470941799447576,50344.87025644648,892.1296617695664,16058.333911852194,0.0,0.4433659555289566,0.27067994802945,10,259.0,0.270627888221405,0.16360107541876207,10,259.0,25.546962080059235
115.0,19,10,249.0,18.421883970817703,13.105263157894736,3.684857467010325,-0.06821365262452417,0.9695728405693528,48008.731553599275,805.9594269876233,15313.22911276484,0.0717497369176313,0.3940270962433832,0.27067994802945,10,309.0,0.26569379198259596,-0.154118251016322,10,309.0,1.8725545252779412
120.0,20,10,299.0,8.55364981613467,14.95,4.568951869141971,-0.06043735564199881,0.4276824908067335,44766.70368331413,713.9568559740733,14279.137119481464,0.11958289486271884,0.3693576666005966,0.27067994802945,10,359.0,0.2618162860012375,-0.024710643561473615,10,359.0,2.1681532650992237
125.0,19,10,349.0,41.91769303421049,18.36842105263158,4.583076520628605,0.06169025563787433,2.2061943702216045,56099.0165288266,941.7677079133713,17893.586450354054,0.09566631589017506,0.3964256614035416,0.27067994802945,10,409.0,0.2811739232302864,-0.18392716229983386,10,409.0,-18.706960325638427
130.0,16,9,259.0,20.302987702641342,16.1875,1.9326618654720589,0.2472770373183126,1.268936731415084,40500.93434257834,807.4134019985454,12918.614431976728,0.023916578972543765,0.3693576666005966,0.24121338806634665,9,404.0,0.10815475079834551,0.2036058733845592,9,404.0,14.255655798749324
135.0,17,10,249.0,30.625321176634305,14.647058823529411,3.9684930753288246,0.16100085715530793,1.8014894809784885,52489.28229920066,984.8374254125008,16742.236232012514,0.07903055848261327,0.3669591014404383,0.2610856873888166,10,361.0,0.1746224189197452,0.0168479523378238,10,361.0,-7.60061352311175
140.0,19,7,198.0,29.999685114810493,10.421052631578947,5.116582158436674,0.19344375387052412,1.578930795516342,49919.837920828395,838.0356597184018,15922.677534649632,0.10537407797681769,0.3621619711201216,0.17988170297998163,7,302.0,0.28238967531273057,0.17791610949772088,7,302.0,3.412959815208931
