step,system_vehicles,system_total_stopped,system_total_waiting_time,system_VSP,system_mean_waiting_time,system_mean_speed,system_mean_acceleration,system_mean_VSP,system_total_C02_emissions,system_mean_fuel_consumption,system_total_fuel_consumption,system_out_lanes_density_avg ,system_lanes_density_avg ,system_queue_avg ,s4_stopped,s4_accumulated_waiting_time,s4_average_speed,s4_average_acceleration,agents_total_stopped,agents_total_accumulated_waiting_time,total_accumulated_VSP_emissions
5.0,3,0,0.0,-3.434100747186876,0.0,13.591110274969367,-0.2644032520164424,-1.144700249062292,4893.830266035831,520.3096176354788,1560.9288529064365,0.0,0.07535047653230968,0.0,0,0.0,0.9741882568661905,-0.2644032520164424,0,0.0,-3.434100747186876
10.0,4,0,0.0,39.70344872231243,0.0,10.447240651582318,-0.36055960818437993,9.925862180578108,17132.427785570173,1366.1240460437216,5464.496184174886,0.0,0.07535047653230968,0.0,0,0.0,0.6580338663097203,-0.6573845063756795,0,0.0,29.709938699893833
15.0,6,1,5.0,-18.156923155933487,0.8333333333333334,10.939854846239408,-0.32664891868516355,-3.026153859322248,9243.420539672306,491.3830540507145,2948.2983243042872,0.046746447270007485,0.10207701063536719,0.026726534103057514,1,5.0,0.703281281539056,-0.04773379880697726,1,5.0,2.4646572797215462
20.0,10,2,11.0,-16.464840403402096,1.1,10.440090453260527,-0.389077352714271,-1.6464840403402097,17128.521037425176,546.3355193064994,5463.355193064994,0.046746447270007485,0.1798420500561083,0.05345306820611503,2,11.0,0.6706952211812544,-0.37213174911517893,2,11.0,-6.524960180297301
25.0,9,2,21.0,12.462138048259522,2.3333333333333335,7.166709042115217,-0.5890595084635505,1.3846820053621698,20884.744947430667,740.1592038866085,6661.432834979476,0.023373223635003743,0.18225661294453974,0.05345306820611503,2,21.0,0.42960945298792996,-0.8738799427915048,2,21.0,-1.9537076426865443
30.0,10,5,42.0,13.801384341273588,4.2,6.255798978629272,-0.003021588544765183,1.3801384341273588,25206.479035327357,803.9998257017247,8039.998257017247,0.09349289454001497,0.15794464172991365,0.13363267051528757,5,42.0,0.15729322337988022,-0.10605977039412469,5,42.0,-3.322346408536828
35.0,12,5,67.0,19.461478431882842,5.583333333333333,6.692164980611508,0.07081333483917664,1.62178986932357,30651.086470148457,814.7212793184832,9776.655351821799,0.07011967090501121,0.2332951182622233,0.13363267051528757,5,67.0,0.3457470650759242,0.13898394332860817,5,67.0,19.88590903507173
40.0,12,5,92.0,-11.296085420556484,7.666666666666667,6.5299774477967825,-0.35496835748675504,-0.9413404517130403,28588.387968732106,759.8848465075858,9118.618158091029,0.023373223635003743,0.2600216523652808,0.13363267051528757,5,92.0,0.36485606326895575,-0.3004062240278674,5,92.0,2.5153581329503574
45.0,11,7,121.0,2.955310970632677,11.0,4.286504467967127,-0.049749328970541414,0.2686646336938797,26523.96965173309,769.123663084445,8460.360293928892,0.046746447270007485,0.2113977099360287,0.18708573872140258,7,121.0,0.0853314843637219,-0.04334172361293031,7,121.0,-0.5814002293988958
50.0,10,7,156.0,-14.474788847718175,15.6,3.305000554636797,-0.16503593599320912,-1.4474788847718174,18373.055555555555,586.0555555555557,5860.555555555555,0.07011967090501121,0.18708573872140258,0.18708573872140258,7,156.0,0.0,0.0,7,156.0,0.0
