step,system_vehicles,system_total_stopped,system_total_waiting_time,system_VSP,system_mean_waiting_time,system_mean_speed,system_mean_acceleration,system_mean_VSP,system_total_C02_emissions,system_mean_fuel_consumption,system_total_fuel_consumption,system_out_lanes_density_avg ,system_lanes_density_avg ,system_queue_avg ,s1_stopped,s1_accumulated_waiting_time,s1_average_speed,s1_average_acceleration,agents_total_stopped,agents_total_accumulated_waiting_time,total_accumulated_VSP_emissions
5.0,1,0,0.0,2.191138408187978,0.0,14.790826234570936,-0.045387619407847524,2.191138408187978,2247.954713979518,717.005645457168,717.005645457168,0.0,0.02374845635033723,0.0,0,0.0,0.9471264791826591,-0.045387619407847524,0,0.0,2.191138408187978
10.0,1,0,0.0,-1.1333911940502197,0.0,0.30343248942090695,-3.51569207968416,-1.1333911940502197,2308.0018808253444,736.2035200727593,736.2035200727593,0.0,0.02374845635033723,0.0,0,0.0,0.01943021578491216,-3.51569207968416,0,0.0,-1.1333911940502197
15.0,2,1,5.0,-1.4164772031148394,2.5,4.548486355206792,-0.14241867730476038,-0.7082386015574197,2624.722222222222,418.6111111111111,837.2222222222222,0.0,0.04812205486842244,0.02374845635033723,1,5.0,0.4848488521894417,-0.14241867730476038,1,5.0,-1.4164772031148394
20.0,3,1,10.0,10.820439113349945,3.3333333333333335,5.3853752357360944,0.29446982970306035,3.606813037783315,8796.200861477788,935.2261225455455,2805.6783676366367,0.0,0.07249565338650765,0.02374845635033723,1,10.0,0.6370844011313438,0.29446982970306035,1,10.0,10.820439113349945
25.0,7,1,15.0,0.5178640365783167,2.142857142857143,7.2794081982150916,-0.028475668951243854,0.07398057665404524,12745.6589980505,580.7693988257595,4065.385791780316,0.0,0.1687397631233525,0.02374845635033723,1,15.0,0.7625161502017833,-0.028475668951243854,1,15.0,0.5178640365783194
30.0,8,1,20.0,32.30066917700599,2.5,8.091323872098332,0.32819662438419184,4.037583647125749,20972.942909127618,836.191235479821,6689.529883838568,0.027289597205545246,0.1687397631233525,0.02374845635033723,1,20.0,0.7790209026767645,0.43443247271178415,1,20.0,36.1395142086238
35.0,8,2,2.0,16.82912235628131,0.25,5.264299870745448,0.11878054641724228,2.1036402945351638,18998.237447834974,757.4642508505161,6059.714006804129,0.025976724854530342,0.14561644894076328,0.04812205486842244,2,24.0,0.5983073655500546,0.10177324603092146,2,24.0,10.827943743344058
40.0,10,3,11.0,12.092191704985757,1.1,5.2534114881610225,0.010438716808994252,1.2092191704985757,18918.31109885507,603.4319752820218,6034.319752820216,0.07793017456359103,0.1699900474588485,0.07312079555425564,3,11.0,0.4033262019167402,-0.1801073124808246,3,11.0,-2.278786716831364
45.0,11,4,31.0,-15.812836859474055,2.8181818181818183,4.372306490722402,-0.5051565645273173,-1.4375306235885505,20095.249452691383,582.7100230889347,6409.810253978281,0.07793017456359103,0.19373850380918575,0.09749439407234085,4,31.0,0.2516744631757013,-0.7112071218911871,4,31.0,-19.83612368776295
50.0,12,3,17.0,16.4574750037547,1.4166666666666667,5.469664809326929,0.19510633199503094,1.3714562503128915,28034.21041939704,745.1614137724486,8941.936965269382,0.07793017456359103,0.19311336164143775,0.07312079555425564,3,39.0,0.40694547588042707,0.18551225768669766,3,39.0,6.70110366915078
