Q-tables,States,Actions
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0
"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",0.04981784812698729,-0.005277200000000001
"[0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0]",-0.003791804436229453,0.020686635481447137
"[0.0, 1.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0]",-0.005000000000000001,0.03595390037981833
"[0.0, 1.0, 0.0, 1.0, 5.0, 0.0, 0.0, 1.0]",-0.014000000000000002,0.0
"[0.0, 1.0, 0.0, 1.0, 5.0, 0.0, 0.0, 2.0]",-0.022,-0.0018309140000000066
"[0.0, 1.0, 0.0, 0.0, 5.0, 0.0, 0.0, 3.0]",-0.034,-0.028544897743625536
"[0.0, 1.0, 0.0, 0.0, 7.0, 0.0, 0.0, 5.0]",-0.039999999999999994,-0.003999999999999992
"[0.0, 1.0, 0.0, 1.0, 8.0, 0.0, 0.0, 5.0]",-0.051000000000000004,-0.026000000000000002
"[0.0, 1.0, 0.0, 0.0, 8.0, 0.0, 0.0, 8.0]",-0.05999999999999999,-0.02883400000000003
"[1.0, 0.0, 0.0, 0.0, 8.0, 0.0, 0.0, 6.0]",0.10382408785299997,0.0
"[1.0, 0.0, 0.0, 0.0, 7.0, 0.0, 0.0, 3.0]",0.42219074807600004,0.0
"[1.0, 1.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0]",-0.0020000000000000018,0.328308905649394
"[0.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0]",-0.03355289500000001,-0.035468
"[0.0, 0.0, 0.0, 1.0, 5.0, 0.0, 0.0, 2.0]",-0.029999999999999985,-0.022
"[0.0, 1.0, 0.0, 1.0, 7.0, 0.0, 0.0, 5.0]",-0.041000000000000016,0.0
"[0.0, 1.0, 0.0, 1.0, 7.0, 0.0, 0.0, 6.0]",-0.04899999999999998,0.0
"[0.0, 1.0, 0.0, 2.0, 8.0, 0.0, 0.0, 7.0]",-0.053000000000000026,-0.024
"[0.0, 1.0, 0.0, 1.0, 9.0, 0.0, 0.0, 8.0]",-0.06199999999999997,-0.020999999999999998
"[0.0, 1.0, 0.0, 0.0, 9.0, 0.0, 0.0, 9.0]",-0.06500000000000004,0.011654329114464002
"[1.0, 0.0, 0.0, 0.0, 8.0, 0.0, 0.0, 7.0]",0.316046957184604,0.0
"[1.0, 1.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0]",0.026808785000000005,0.0
"[0.0, 0.0, 0.0, 0.0, 7.0, 0.0, 0.0, 2.0]",0.057775090000000015,-0.06465
"[0.0, 1.0, 0.0, 1.0, 8.0, 0.0, 0.0, 4.0]",-0.046,-0.0020000000000000018
"[0.0, 1.0, 0.0, 0.0, 9.0, 0.0, 0.0, 6.0]",-0.03920800000000002,-0.030000000000000006
"[1.0, 1.0, 1.0, 1.0, 4.0, 0.0, 0.0, 0.0]",-0.0050000000000000044,0.006200000000000001
"[0.0, 0.0, 1.0, 0.0, 5.0, 0.0, 0.0, 0.0]",-0.03256999976080001,-0.0168115
"[0.0, 1.0, 0.0, 0.0, 8.0, 0.0, 0.0, 4.0]",-0.043,0.0
"[0.0, 1.0, 0.0, 0.0, 9.0, 0.0, 0.0, 7.0]",-0.05846024754500001,0.0013614218423999903
"[0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 0.0, 0.0]",-0.012,0.0
"[0.0, 0.0, 0.0, 0.0, 8.0, 0.0, 0.0, 2.0]",-0.028000000000000004,0.0
"[0.0, 1.0, 0.0, 1.0, 9.0, 0.0, 0.0, 5.0]",-0.040999999999999995,0.0
"[0.0, 1.0, 0.0, 0.0, 7.0, 0.0, 0.0, 4.0]",-0.040999999999999995,0.0013189999999999842
"[0.0, 1.0, 0.0, 0.0, 8.0, 0.0, 0.0, 6.0]",-0.052000000000000005,-0.010723000000000036
"[1.0, 0.0, 0.0, 1.0, 8.0, 0.0, 0.0, 7.0]",0.02599999999999998,0.0
"[1.0, 0.0, 0.0, 1.0, 7.0, 0.0, 1.0, 3.0]",0.06300000000000001,0.0
"[1.0, 1.0, 0.0, 1.0, 5.0, 0.0, 1.0, 0.0]",0.004500000000000004,0.0
"[0.0, 0.0, 0.0, 1.0, 5.0, 0.0, 0.0, 0.0]",-0.008000000000000007,-0.0004759999999999959
"[0.0, 0.0, 0.0, 1.0, 5.0, 0.0, 0.0, 3.0]",-0.03400000000000001,0.0
"[0.0, 1.0, 0.0, 1.0, 6.0, 0.0, 0.0, 5.0]",-0.045,0.035499999999999976
"[0.0, 1.0, 0.0, 1.0, 6.0, 0.0, 0.0, 6.0]",-0.05,-0.0029999999999999805
"[1.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 4.0]",0.054000000000000006,0.0
"[1.0, 0.0, 1.0, 0.0, 4.0, 0.0, 0.0, 0.0]",0.06399999999999999,0.0
"[1.0, 1.0, 1.0, 0.0, 2.0, 0.0, 0.0, 0.0]",0.03729999999999999,0.0
"[0.0, 0.0, 0.0, 1.0, 2.0, 0.0, 0.0, 0.0]",-0.015999999999999993,-0.01165536814
"[0.0, 0.0, 0.0, 1.0, 2.0, 0.0, 0.0, 2.0]",-0.022,-0.018814971
"[0.0, 1.0, 0.0, 0.0, 2.0, 0.0, 0.0, 2.0]",-0.025,0.009129588429146646
"[0.0, 1.0, 0.0, 1.0, 3.0, 0.0, 0.0, 2.0]",-0.025,-0.016800000000000006
"[0.0, 1.0, 0.0, 2.0, 4.0, 0.0, 0.0, 2.0]",-0.025,-0.004000000000000001
"[0.0, 1.0, 0.0, 1.0, 4.0, 0.0, 0.0, 2.0]",-0.031000000000000007,-0.016999999999999994
"[0.0, 1.0, 0.0, 1.0, 5.0, 0.0, 0.0, 4.0]",-0.03599999999999999,-0.015400000000000006
"[1.0, 0.0, 0.0, 1.0, 6.0, 0.0, 0.0, 2.0]",0.08200000000000003,0.0
"[1.0, 0.0, 1.0, 1.0, 5.0, 0.0, 1.0, 1.0]",0.029999999999999985,0.0
"[1.0, 1.0, 1.0, 1.0, 5.0, 0.0, 1.0, 0.0]",-0.0029999999999999805,0.0
"[0.0, 0.0, 1.0, 0.0, 5.0, 1.0, 0.0, 0.0]",-0.007000000000000006,0.0
"[0.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 2.0]",-0.008430663480000006,-0.0272406386068
"[0.0, 1.0, 0.0, 0.0, 5.0, 0.0, 0.0, 4.0]",-0.03500000000000001,-0.01812182
"[0.0, 1.0, 0.0, 0.0, 5.0, 0.0, 0.0, 5.0]",-0.03499999999999999,0.014610280000000008
"[1.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 3.0]",0.07037314300000001,0.0
"[1.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0]",0.09249929999999999,0.0
"[1.0, 1.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0]",0.015892823947769148,0.0
"[0.0, 0.0, 0.0, 1.0, 3.0, 0.0, 0.0, 0.0]",-0.012,0.0
"[0.0, 1.0, 0.0, 0.0, 7.0, 0.0, 0.0, 3.0]",-0.031000000000000007,0.0
"[1.0, 0.0, 0.0, 0.0, 8.0, 0.0, 0.0, 5.0]",0.017999999999999995,0.0
"[1.0, 0.0, 0.0, 0.0, 7.0, 0.0, 0.0, 2.0]",0.0445767926,0.0
"[1.0, 1.0, 2.0, 1.0, 4.0, 0.0, 0.0, 0.0]",0.004999999999999999,0.0
"[0.0, 0.0, 1.0, 1.0, 5.0, 0.0, 0.0, 0.0]",-0.019000000000000003,0.0
"[0.0, 0.0, 0.0, 2.0, 6.0, 0.0, 0.0, 2.0]",-0.027000000000000003,0.0
"[0.0, 1.0, 0.0, 2.0, 8.0, 0.0, 0.0, 4.0]",-0.046,0.0
"[1.0, 0.0, 1.0, 1.0, 8.0, 0.0, 0.0, 6.0]",-0.0010000000000000009,0.0
"[1.0, 0.0, 1.0, 1.0, 7.0, 0.0, 0.0, 3.0]",0.05879999999999999,0.0
