Q-tables,States,Actions
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0
"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-0.002,0.0
"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-0.006,0.0
"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-0.01,0.0
"[0.0, 1.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-0.010000000000000004,0.0
"[0.0, 1.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0]",-0.009999999999999998,0.0
"[0.0, 1.0, 2.0, 1.0, 1.0, 0.0, 0.0, 0.0]",-0.012,0.0
"[0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0]",-0.018999999999999996,0.0
"[0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0]",-0.020000000000000007,0.022
"[1.0, 0.0, 2.0, 1.0, 1.0, 0.0, 0.0, 0.0]",0.017000000000000005,0.0
"[1.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.045000000000000005,0.0
"[1.0, 1.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.005000000000000001,0.0
"[0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0
"[0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0
"[0.0, 1.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-0.005000000000000001,0.0
"[1.0, 0.0, 4.0, 0.0, 0.0, 1.0, 0.0, 0.0]",-0.013000000000000001,0.0
"[1.0, 0.0, 4.0, 0.0, 0.0, 2.0, 0.0, 0.0]",-0.023,0.0
"[1.0, 1.0, 4.0, 0.0, 2.0, 3.0, 0.0, 0.0]",-0.008000000000000002,0.0
"[0.0, 0.0, 5.0, 0.0, 3.0, 2.0, 0.0, 0.0]",0.014999999999999998,0.0
"[0.0, 0.0, 5.0, 2.0, 2.0, 0.0, 0.0, 1.0]",0.0010000000000000009,0.0
"[0.0, 1.0, 4.0, 2.0, 3.0, 0.0, 0.0, 2.0]",-0.021000000000000005,0.0
"[0.0, 1.0, 2.0, 3.0, 3.0, 0.0, 2.0, 2.0]",-0.034999999999999996,0.005000000000000071
"[0.0, 1.0, 2.0, 3.0, 4.0, 0.0, 3.0, 3.0]",-0.04200000000000001,0.0
"[0.0, 1.0, 1.0, 4.0, 4.0, 0.0, 3.0, 4.0]",-0.046,0.0
"[0.0, 1.0, 1.0, 4.0, 4.0, 0.0, 4.0, 4.0]",-0.11285499999999984,-0.06568051
"[0.0, 1.0, 0.0, 4.0, 5.0, 0.0, 4.0, 4.0]",-0.06000000000000001,0.0
"[0.0, 1.0, 2.0, 4.0, 5.0, 0.0, 4.0, 4.0]",-0.06299999999999999,0.0
"[0.0, 1.0, 2.0, 5.0, 6.0, 0.0, 4.0, 5.0]",-0.06899999999999999,0.0
"[0.0, 1.0, 2.0, 6.0, 7.0, 0.0, 5.0, 6.0]",-0.07999999999999999,-0.0370000000000001
