Q-tables,States,Actions
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0
"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",-0.005000000000000001,0.0
"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",-0.014000000000000002,0.0
"[0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0]",-0.015000000000000003,0.0
"[0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0]",-0.020000000000000004,0.0
"[0.0, 1.0, 2.0, 1.0, 1.0, 0.0, 1.0, 1.0]",-0.019999999999999997,0.007999999999999997
"[1.0, 0.0, 2.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.014000000000000002,0.0
"[1.0, 0.0, 2.0, 0.0, 0.0, 2.0, 0.0, 0.0]",0.00019600000000000867,0.0
"[1.0, 1.0, 3.0, 0.0, 0.0, 2.0, 0.0, 0.0]",0.003999999999999998,-0.025
"[0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.02439999999999999,0.0
"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,-0.009999999999999998
"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-0.005000000000000001,-0.003999999999999999
"[1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0]",-0.005000000000000002,-0.005000000000000001
"[1.0, 0.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0]",-0.006,-0.007821999999999997
"[1.0, 1.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.009700000000000002,0.089981
"[0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-0.009999999999999998,0.003999999999999999
"[0.0, 1.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0]",-0.009999999999999998,0.010999999999999994
"[1.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.02380000000000001,0.0
"[1.0, 1.0, 2.0, 0.0, 0.0, 2.0, 0.0, 0.0]",0.001999999999999999,0.0
"[0.0, 0.0, 3.0, 1.0, 2.0, 0.0, 0.0, 0.0]",0.013000000000000001,0.0
"[0.0, 0.0, 2.0, 1.0, 2.0, 0.0, 0.0, 0.0]",-0.016,-0.0019999999999999797
"[0.0, 1.0, 1.0, 1.0, 2.0, 0.0, 1.0, 2.0]",-0.025,0.0040000000000000036
"[0.0, 1.0, 0.0, 1.0, 2.0, 0.0, 1.0, 2.0]",-0.024999999999999994,0.003999999999999992
"[1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0]",0.04000000000000001,0.0
"[1.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0]",-0.0020000000000000018,0.0
"[1.0, 1.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0]",-0.006,0.0
"[0.0, 0.0, 2.0, 0.0, 1.0, 0.0, 0.0, 0.0]",-0.013000000000000001,0.0
"[0.0, 0.0, 2.0, 0.0, 1.0, 0.0, 0.0, 1.0]",-0.014999999999999998,-0.014999999999999998
"[0.0, 1.0, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0]",-0.016000000000000004,0.007999999999999997
"[0.0, 1.0, 1.0, 1.0, 2.0, 0.0, 1.0, 1.0]",-0.023,0.0
"[1.0, 0.0, 2.0, 2.0, 1.0, 0.0, 1.0, 0.0]",0.017999999999999995,0.0
"[1.0, 0.0, 3.0, 1.0, 2.0, 0.0, 1.0, 0.0]",0.011,0.0
"[1.0, 1.0, 3.0, 0.0, 2.0, 0.0, 0.0, 0.0]",-0.008999999999999998,0.0
"[0.0, 0.0, 3.0, 1.0, 2.0, 0.0, 0.0, 1.0]",-0.015000000000000003,0.0
"[0.0, 0.0, 2.0, 1.0, 2.0, 0.0, 0.0, 1.0]",-0.02399999999999999,-0.025
"[0.0, 1.0, 0.0, 2.0, 2.0, 0.0, 1.0, 2.0]",-0.025,0.052709381
"[0.0, 1.0, 1.0, 2.0, 3.0, 0.0, 1.0, 2.0]",-0.028000000000000004,0.0
"[0.0, 1.0, 0.0, 3.0, 3.0, 0.0, 2.0, 2.0]",-0.03400000000000001,0.0
"[0.0, 1.0, 0.0, 3.0, 3.0, 0.0, 2.0, 3.0]",-0.03799999999999999,0.0
"[0.0, 1.0, 0.0, 4.0, 4.0, 0.0, 3.0, 3.0]",-0.04300000000000002,-0.020999999999999998
"[0.0, 1.0, 1.0, 4.0, 4.0, 0.0, 4.0, 4.0]",-0.10776189999999983,-0.05841600000000001
"[1.0, 0.0, 1.0, 4.0, 3.0, 0.0, 4.0, 1.0]",0.08066000000000004,0.0
"[1.0, 0.0, 2.0, 4.0, 2.0, 1.0, 4.0, 0.0]",0.6627500000000002,0.0
"[1.0, 1.0, 2.0, 4.0, 1.0, 1.0, 4.0, 0.0]",0.008999999999999985,0.0
"[0.0, 0.0, 2.0, 3.0, 2.0, 0.0, 3.0, 0.0]",-0.016999999999999994,0.0
"[0.0, 0.0, 0.0, 3.0, 3.0, 0.0, 3.0, 2.0]",-0.03500000000000001,0.0
"[0.0, 1.0, 0.0, 3.0, 3.0, 0.0, 3.0, 2.0]",-0.039999999999999994,0.009611510999999993
"[1.0, 0.0, 0.0, 4.0, 3.0, 0.0, 4.0, 1.0]",0.0040000000000000036,0.0
"[1.0, 0.0, 0.0, 4.0, 2.0, 0.0, 4.0, 0.0]",0.4829999999999999,0.0
"[1.0, 1.0, 2.0, 3.0, 0.0, 0.0, 3.0, 0.0]",0.048,0.0
"[0.0, 0.0, 1.0, 3.0, 1.0, 0.0, 2.0, 0.0]",-0.025,0.0
"[0.0, 0.0, 0.0, 3.0, 2.0, 0.0, 2.0, 1.0]",-0.027000000000000003,-0.014999999999999859
"[0.0, 1.0, 2.0, 3.0, 3.0, 0.0, 2.0, 2.0]",-0.03400000000000003,0.0
"[0.0, 1.0, 2.0, 3.0, 3.0, 0.0, 3.0, 2.0]",-0.03799999999999999,0.0
"[0.0, 1.0, 1.0, 4.0, 3.0, 0.0, 3.0, 3.0]",-0.041000000000000016,0.0
"[0.0, 1.0, 0.0, 4.0, 4.0, 0.0, 4.0, 3.0]",-0.04500000000000002,-0.029200000000000052
"[0.0, 1.0, 2.0, 4.0, 4.0, 0.0, 4.0, 3.0]",-0.04799999999999996,-0.03526140000000015
"[0.0, 1.0, 4.0, 4.0, 4.0, 0.0, 4.0, 4.0]",-0.054000000000000006,-0.03399999999999999
"[0.0, 1.0, 2.0, 4.0, 4.0, 0.0, 4.0, 4.0]",-0.14816652000000002,-0.14649873383999987
"[1.0, 0.0, 1.0, 4.0, 4.0, 0.0, 4.0, 1.0]",0.08249499999999994,0.0
"[1.0, 1.0, 3.0, 3.0, 3.0, 1.0, 3.0, 0.0]",-0.008000000000000007,0.0
"[0.0, 0.0, 4.0, 3.0, 3.0, 0.0, 2.0, 0.0]",-0.020999999999999998,0.0
"[0.0, 0.0, 3.0, 4.0, 3.0, 0.0, 3.0, 3.0]",-0.040999999999999925,0.0
"[1.0, 0.0, 2.0, 4.0, 3.0, 0.0, 4.0, 1.0]",-0.00699999999999994,0.028460000000000003
"[1.0, 0.0, 3.0, 4.0, 2.0, 2.0, 4.0, 0.0]",0.16499999999999995,0.0
"[1.0, 1.0, 3.0, 2.0, 3.0, 2.0, 1.0, 0.0]",-0.013999999999999969,0.0
"[0.0, 0.0, 3.0, 3.0, 3.0, 1.0, 2.0, 1.0]",-0.008000000000000007,0.0
"[0.0, 0.0, 2.0, 4.0, 3.0, 0.0, 2.0, 3.0]",-0.029000000000000005,0.0
"[0.0, 1.0, 2.0, 4.0, 4.0, 0.0, 3.0, 3.0]",-0.04596999999999998,-0.02600000000000016
"[1.0, 0.0, 2.0, 4.0, 2.0, 2.0, 4.0, 0.0]",-0.03300000000000001,0.0
"[1.0, 1.0, 2.0, 4.0, 2.0, 2.0, 4.0, 0.0]",-0.004999999999999983,0.0
"[0.0, 0.0, 2.0, 4.0, 2.0, 0.0, 3.0, 0.0]",-0.01799999999999997,0.0
"[0.0, 0.0, 1.0, 4.0, 3.0, 0.0, 4.0, 1.0]",-0.041999999999999996,0.0
"[0.0, 1.0, 1.0, 4.0, 4.0, 0.0, 4.0, 3.0]",-0.04800000000000004,-0.02008940000000004
"[1.0, 0.0, 3.0, 4.0, 2.0, 0.0, 4.0, 0.0]",0.0009999999999999788,0.0
"[1.0, 1.0, 4.0, 3.0, 3.0, 1.0, 3.0, 0.0]",-0.020999999999999998,0.0
"[0.0, 0.0, 4.0, 4.0, 3.0, 0.0, 3.0, 0.0]",-0.02599999999999998,0.0
"[0.0, 0.0, 3.0, 4.0, 4.0, 0.0, 4.0, 3.0]",-0.04711018400000004,0.0
"[1.0, 0.0, 2.0, 4.0, 4.0, 0.0, 4.0, 1.0]",-0.0029999999999999363,-0.005999999999999873
"[1.0, 0.0, 3.0, 4.0, 3.0, 1.0, 4.0, 0.0]",-0.016000000000000104,0.0
"[1.0, 1.0, 3.0, 4.0, 3.0, 1.0, 4.0, 0.0]",-0.022999999999999868,0.0
"[0.0, 0.0, 2.0, 4.0, 3.0, 0.0, 4.0, 0.0]",-0.025,0.0
"[0.0, 0.0, 1.0, 4.0, 3.0, 0.0, 4.0, 2.0]",-0.04400000000000013,0.0
"[0.0, 1.0, 0.0, 4.0, 3.0, 0.0, 4.0, 3.0]",-0.04499999999999993,0.0
"[1.0, 0.0, 2.0, 4.0, 3.0, 0.0, 4.0, 0.0]",0.21155000000000007,-0.01799999999999997
"[1.0, 1.0, 3.0, 4.0, 3.0, 2.0, 4.0, 0.0]",0.17800000000000013,0.0
"[0.0, 0.0, 3.0, 3.0, 4.0, 0.0, 1.0, 0.0]",-0.020000000000000108,0.0
"[0.0, 0.0, 3.0, 4.0, 4.0, 0.0, 3.0, 4.0]",-0.04599999999999991,0.0
"[0.0, 1.0, 3.0, 4.0, 4.0, 0.0, 4.0, 4.0]",-0.05648420399999998,-0.029000000000000095
"[0.0, 1.0, 0.0, 4.0, 5.0, 0.0, 4.0, 4.0]",-0.05800000000000001,-0.030000000000000072
"[1.0, 0.0, 1.0, 4.0, 4.0, 0.0, 4.0, 3.0]",0.02400000000000002,0.0
"[1.0, 0.0, 1.0, 4.0, 4.0, 0.0, 4.0, 0.0]",0.02400000000000002,0.0
"[1.0, 1.0, 2.0, 4.0, 3.0, 0.0, 4.0, 0.0]",0.10800000000000001,0.0
"[0.0, 0.0, 2.0, 3.0, 4.0, 0.0, 2.0, 0.0]",-0.03200000000000003,0.0
"[0.0, 0.0, 1.0, 4.0, 4.0, 0.0, 3.0, 2.0]",-0.04599999999999991,0.0
"[0.0, 1.0, 2.0, 4.0, 5.0, 0.0, 4.0, 4.0]",-0.05999999999999997,0.0
"[0.0, 1.0, 2.0, 4.0, 5.0, 0.0, 4.0, 5.0]",-0.06500000000000004,0.0
"[0.0, 1.0, 1.0, 5.0, 5.0, 0.0, 4.0, 5.0]",-0.06500000000000004,0.0
"[0.0, 1.0, 1.0, 6.0, 5.0, 0.0, 4.0, 5.0]",-0.06999999999999994,0.0
"[0.0, 1.0, 0.0, 6.0, 5.0, 0.0, 6.0, 5.0]",-0.07500000000000001,0.0
"[0.0, 1.0, 0.0, 6.0, 6.0, 0.0, 6.0, 5.0]",-0.07599999999999998,-0.03500000000000014
"[0.0, 1.0, 1.0, 6.0, 6.0, 0.0, 6.0, 6.0]",-0.08000000000000007,-0.040000000000000216
"[0.0, 1.0, 2.0, 7.0, 6.0, 0.0, 6.0, 6.0]",-0.08200000000000003,-0.03749999999999986
"[0.0, 1.0, 1.0, 7.0, 7.0, 0.0, 7.0, 6.0]",-0.08900000000000007,-0.04600000000000009
"[0.0, 1.0, 0.0, 7.0, 7.0, 0.0, 7.0, 7.0]",-0.08999999999999986,-0.014000000000000058
"[1.0, 0.0, 0.0, 8.0, 8.0, 0.0, 7.0, 4.0]",0.5740000000000001,0.0
"[1.0, 0.0, 0.0, 7.0, 6.0, 0.0, 7.0, 1.0]",0.02400000000000002,0.0
"[1.0, 1.0, 0.0, 7.0, 6.0, 0.0, 4.0, 0.0]",-0.020000000000000108,0.0
"[0.0, 0.0, 0.0, 8.0, 6.0, 0.0, 3.0, 1.0]",-0.04499999999999993,0.0
"[0.0, 0.0, 0.0, 8.0, 7.0, 0.0, 5.0, 4.0]",-0.07599999999999998,0.0
"[0.0, 1.0, 0.0, 8.0, 8.0, 0.0, 8.0, 6.0]",-0.09800000000000005,0.0
"[0.0, 1.0, 1.0, 8.0, 8.0, 0.0, 8.0, 8.0]",-0.10099999999999998,-0.07729999999999973
"[1.0, 0.0, 1.0, 8.0, 8.0, 0.0, 8.0, 6.0]",0.07400000000000002,0.0
"[1.0, 0.0, 2.0, 8.0, 7.0, 0.0, 8.0, 4.0]",0.06435999999999965,0.0
"[1.0, 1.0, 4.0, 8.0, 4.0, 1.0, 8.0, 0.0]",-0.052999999999999936,0.0
"[0.0, 0.0, 4.0, 8.0, 5.0, 0.0, 8.0, 0.0]",-0.06099999999999994,0.0
"[0.0, 0.0, 3.0, 8.0, 7.0, 0.0, 8.0, 2.0]",-0.053000000000000116,0.0
"[0.0, 1.0, 2.0, 8.0, 8.0, 0.0, 8.0, 5.0]",-0.0929999999999998,0.0
