Q-tables,States,Actions
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0
"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0472663610468955,0.0
"[0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",-0.009044353000000002,0.019718309383839484
"[0.0, 1.0, 0.0, 1.0, 2.0, 0.0, 0.0, 0.0]",-0.003,0.008761829200000008
"[0.0, 1.0, 0.0, 1.0, 3.0, 0.0, 0.0, 0.0]",-0.007000000000000001,-0.004999999999999999
"[0.0, 1.0, 0.0, 0.0, 4.0, 0.0, 0.0, 1.0]",-0.019,0.0
"[0.0, 1.0, 0.0, 0.0, 5.0, 0.0, 0.0, 3.0]",-0.02600000000000001,-0.006340470202931375
"[0.0, 1.0, 0.0, 1.0, 5.0, 0.0, 0.0, 4.0]",-0.032999999999999995,0.003912999999999981
"[0.0, 1.0, 0.0, 2.0, 5.0, 0.0, 0.0, 5.0]",-0.034999999999999996,0.0040000000000000036
"[0.0, 1.0, 0.0, 1.0, 5.0, 0.0, 0.0, 5.0]",-0.03600000000000001,0.0
"[0.0, 1.0, 0.0, 1.0, 7.0, 0.0, 0.0, 5.0]",-0.039999999999999994,-0.019000000000000006
"[0.0, 1.0, 0.0, 0.0, 8.0, 0.0, 0.0, 5.0]",-0.053000000000000005,0.04848741155496951
"[0.0, 1.0, 0.0, 0.0, 9.0, 0.0, 0.0, 8.0]",-0.06200000000000001,0.03507848751316002
"[0.0, 1.0, 0.0, 0.0, 9.0, 0.0, 0.0, 9.0]",-0.06499999999999999,0.05496575916636004
"[1.0, 0.0, 0.0, 0.0, 8.0, 0.0, 0.0, 7.0]",0.34880561375599994,0.0
"[1.0, 0.0, 0.0, 0.0, 7.0, 0.0, 0.0, 3.0]",0.3904885181575401,0.0
"[1.0, 1.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0]",0.01752654398768002,0.0
"[0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 0.0, 0.0]",-0.016000000000000014,-0.020300000000000006
"[0.0, 0.0, 0.0, 0.0, 8.0, 0.0, 0.0, 2.0]",-0.031000000000000007,-0.061100000000000015
"[0.0, 1.0, 0.0, 0.0, 9.0, 0.0, 0.0, 5.0]",-0.05,0.0189359267967701
"[1.0, 0.0, 1.0, 0.0, 7.0, 0.0, 0.0, 3.0]",0.2163,0.0
"[1.0, 1.0, 1.0, 1.0, 5.0, 0.0, 0.0, 0.0]",-0.0040000000000000036,0.08700000000000001
"[0.0, 0.0, 1.0, 0.0, 5.0, 0.0, 0.0, 0.0]",-0.016999999999999994,0.1411854460920778
"[0.0, 0.0, 0.0, 0.0, 7.0, 0.0, 0.0, 2.0]",-0.07048307000000001,-0.08995049007201981
"[0.0, 1.0, 0.0, 1.0, 8.0, 0.0, 0.0, 5.0]",-0.040000000000000015,-0.02866555200000003
"[0.0, 1.0, 0.0, 1.0, 9.0, 0.0, 0.0, 7.0]",-0.060396000000000005,0.0
"[0.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0]",-0.010854932000000005,-0.05359893999999999
"[1.0, 0.0, 0.0, 0.0, 8.0, 0.0, 0.0, 4.0]",0.10454184304999997,0.0
"[0.0, 1.0, 0.0, 1.0, 9.0, 0.0, 0.0, 5.0]",-0.047,0.0040000000000000036
"[0.0, 1.0, 0.0, 1.0, 9.0, 0.0, 0.0, 8.0]",-0.06400000000000002,0.0
"[0.0, 1.0, 0.0, 1.0, 9.0, 0.0, 0.0, 9.0]",-0.06499999999999999,-0.009999999999999966
"[0.0, 1.0, 0.0, 2.0, 9.0, 0.0, 0.0, 9.0]",-0.0638156531,-0.01254000000000001
"[1.0, 0.0, 0.0, 1.0, 7.0, 0.0, 0.0, 3.0]",0.2017231,0.0
"[1.0, 1.0, 0.0, 1.0, 5.0, 0.0, 0.0, 0.0]",0.054009999999999975,0.0
"[0.0, 1.0, 0.0, 0.0, 8.0, 0.0, 0.0, 4.0]",-0.044,0.0074656288581413065
"[0.0, 1.0, 0.0, 0.0, 9.0, 0.0, 0.0, 6.0]",-0.03206080295900001,0.0
"[0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 0.0, 1.0]",-0.019870999999999996,0.0
"[1.0, 0.0, 0.0, 0.0, 8.0, 0.0, 0.0, 5.0]",0.340614651179007,0.0
