Q-tables,States,Actions
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.08726520630922634,-0.006564993748861462
"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",-0.009004499999999999,-0.012890114047392431
"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0]",-0.024000000000000004,-0.01976490990263355
"[0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 1.0]",-0.019999999999999997,-0.02853076041183835
"[0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 2.0]",-0.016,0.0
"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",-0.008539584999999997,-0.002822499999999994
"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0]",-0.029984999999999994,-0.029538017993099984
"[0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0]",-0.010000000000000002,-0.011
"[0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0]",-0.013333333333333336,-0.01
"[0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0]",-0.015000000000000036,-0.019000000000000017
"[0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0]",-0.014999999999999859,0.0
"[0.0, 0.0, 0.0, 1.0, 2.0, 0.0, 0.0, 0.0]",-0.017000000000000005,0.0
"[0.0, 0.0, 0.0, 1.0, 2.0, 0.0, 0.0, 1.0]",-0.02079199999999999,0.0
"[0.0, 0.0, 0.0, 1.0, 3.0, 0.0, 0.0, 2.0]",-0.023,0.0
"[0.0, 0.0, 0.0, 2.0, 1.0, 0.0, 1.0, 0.0]",-0.01799999999999995,-0.018499999999999982
"[0.0, 0.0, 0.0, 2.0, 1.0, 0.0, 1.0, 1.0]",-0.02499999999999999,0.0
"[0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 0.0]",-0.0129999999999999,-0.013000000000000001
"[0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 2.0]",-0.018,0.0
"[0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 1.0, 0.0]",-0.0129999999999999,0.0
"[0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 1.0, 1.0]",-0.016990000000000016,0.0
"[0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 1.0, 2.0]",-0.031178,0.0
"[0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 2.0, 1.0]",-0.022500000000000044,-0.013099
"[0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 2.0, 2.0]",-0.030000000000000006,0.0
"[0.0, 0.0, 0.0, 2.0, 3.0, 0.0, 1.0, 0.0]",-0.01799999999999997,-0.015999999999999993
"[0.0, 0.0, 0.0, 2.0, 3.0, 0.0, 2.0, 0.0]",-0.027999999999999983,0.0
