Q-tables,States,Actions
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.00022672716572979049,-0.006088536088765143
"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",0.017118031657144275,-0.0026386000000000005
"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0]",-0.010000000000000002,0.0
"[0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0]",-0.023637541330868837,-0.01179400935556586
"[0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 1.0]",-0.008568000839400004,-0.008810526939400001
"[0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 2.0]",-0.017666666666666667,-0.018756085372757244
"[0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0]",0.029400000000000006,-0.005000000000000001
"[0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 1.0]",-0.0162772,-0.0035765044083500026
"[0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 2.0]",0.033,0.0
"[0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 3.0]",-0.025,0.0
"[0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 1.0]",-0.013000000000000001,-0.023109
"[0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 2.0]",-0.035,-0.03
"[0.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0]",-0.03355289500000001,-0.035468
"[0.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 2.0]",-0.008430663480000006,-0.0272406386068
"[0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 0.0, 0.0]",-0.012,0.0
"[0.0, 0.0, 0.0, 0.0, 7.0, 0.0, 0.0, 2.0]",0.057775090000000015,-0.06465
"[0.0, 0.0, 0.0, 0.0, 8.0, 0.0, 0.0, 2.0]",-0.028000000000000004,0.0
"[0.0, 0.0, 0.0, 0.0, 8.0, 0.0, 0.0, 3.0]",0.048,0.0
"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",-0.008818300481150003,-0.006947324841550001
"[0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0]",-0.009998750000000008,-0.012824700057260895
"[0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0]",-0.015000000000000036,0.0
"[0.0, 0.0, 0.0, 1.0, 2.0, 0.0, 0.0, 0.0]",-0.012999999999999998,-0.020176256727499994
"[0.0, 0.0, 0.0, 1.0, 2.0, 0.0, 0.0, 1.0]",-0.02397363518713147,-0.015495595500000004
"[0.0, 0.0, 0.0, 1.0, 2.0, 0.0, 0.0, 2.0]",-0.020999999999999998,-0.03287273695000001
"[0.0, 0.0, 0.0, 1.0, 2.0, 0.0, 1.0, 0.0]",-0.023,0.0
"[0.0, 0.0, 0.0, 1.0, 2.0, 0.0, 1.0, 2.0]",-0.025,0.0
"[0.0, 0.0, 0.0, 1.0, 3.0, 0.0, 0.0, 0.0]",-0.012,0.0
"[0.0, 0.0, 0.0, 1.0, 5.0, 0.0, 0.0, 0.0]",-0.008000000000000007,-0.0004759999999999959
"[0.0, 0.0, 0.0, 1.0, 5.0, 0.0, 0.0, 2.0]",-0.029999999999999985,-0.022
"[0.0, 0.0, 0.0, 1.0, 5.0, 0.0, 0.0, 3.0]",-0.03400000000000001,0.0
"[0.0, 0.0, 0.0, 1.0, 6.0, 0.0, 0.0, 0.0]",0.0,0.0
"[0.0, 0.0, 0.0, 1.0, 6.0, 0.0, 0.0, 1.0]",-0.007999999999999985,0.0
"[0.0, 0.0, 0.0, 1.0, 7.0, 0.0, 0.0, 2.0]",-0.03600000000000001,0.0
"[0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0]",-0.004999999999999999,0.0
"[0.0, 0.0, 0.0, 2.0, 1.0, 0.0, 0.0, 0.0]",-0.012,-0.009235826325999999
"[0.0, 0.0, 0.0, 2.0, 1.0, 0.0, 1.0, 0.0]",-0.026049999999999997,-0.01900000000000001
"[0.0, 0.0, 0.0, 2.0, 1.0, 0.0, 1.0, 1.0]",-0.02499999999999998,0.0
"[0.0, 0.0, 0.0, 2.0, 1.0, 0.0, 2.0, 0.0]",-0.016999999999999994,-0.025
"[0.0, 0.0, 0.0, 2.0, 1.0, 0.0, 2.0, 1.0]",-0.025,-0.025
"[0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 0.0]",0.013355901512014762,-0.018999999999999996
"[0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 1.0]",-0.01656799798670003,0.0
"[0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 1.0, 1.0]",-0.025000000000000022,-0.026087379370000004
"[0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 2.0, 0.0]",-0.048570000000000044,-0.04639999999999998
"[0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 2.0, 2.0]",-0.029999999999999985,-0.03200000000000003
"[0.0, 0.0, 0.0, 2.0, 3.0, 0.0, 0.0, 0.0]",-0.021000000000000005,-0.012
"[0.0, 0.0, 0.0, 2.0, 3.0, 0.0, 0.0, 1.0]",-0.018999999999999996,0.0
"[0.0, 0.0, 0.0, 2.0, 4.0, 0.0, 0.0, 1.0]",-0.012,0.0
"[0.0, 0.0, 0.0, 2.0, 5.0, 0.0, 0.0, 0.0]",-0.015999999999999993,0.0
"[0.0, 0.0, 0.0, 2.0, 5.0, 0.0, 0.0, 2.0]",-0.03600000000000001,0.0
"[0.0, 0.0, 0.0, 2.0, 6.0, 0.0, 0.0, 2.0]",-0.027000000000000003,0.0
"[0.0, 0.0, 0.0, 2.0, 7.0, 0.0, 0.0, 2.0]",-0.03200000000000001,0.0
"[0.0, 0.0, 0.0, 3.0, 2.0, 0.0, 1.0, 0.0]",-0.0298252986,-0.022
"[0.0, 0.0, 0.0, 3.0, 2.0, 0.0, 1.0, 1.0]",-0.023499999999999993,0.0
"[0.0, 0.0, 0.0, 3.0, 2.0, 0.0, 2.0, 1.0]",-0.027697999999999973,-0.015500000000000003
"[0.0, 0.0, 0.0, 3.0, 2.0, 0.0, 2.0, 2.0]",-0.047355419999999954,-0.0202436221
"[0.0, 0.0, 0.0, 3.0, 3.0, 0.0, 2.0, 0.0]",-0.02599999999999998,-0.01200000000000001
"[0.0, 0.0, 0.0, 3.0, 3.0, 0.0, 2.0, 1.0]",-0.027198000000000045,0.0
"[0.0, 0.0, 0.0, 3.0, 3.0, 0.0, 2.0, 2.0]",-0.04102048999999999,0.0
"[0.0, 0.0, 0.0, 3.0, 3.0, 0.0, 3.0, 0.0]",-0.030000000000000027,-0.03298330000000005
"[0.0, 0.0, 0.0, 3.0, 3.0, 0.0, 3.0, 1.0]",-0.03399999999999999,0.0
"[0.0, 0.0, 0.0, 3.0, 3.0, 0.0, 3.0, 2.0]",-0.03500000000000001,0.0
"[0.0, 0.0, 0.0, 3.0, 3.0, 0.0, 3.0, 3.0]",-0.04409028399999998,0.0
"[0.0, 0.0, 0.0, 3.0, 4.0, 0.0, 2.0, 2.0]",-0.0363662500000001,0.0
"[0.0, 0.0, 0.0, 4.0, 2.0, 0.0, 3.0, 0.0]",-0.03200000000000001,0.0
"[0.0, 0.0, 0.0, 4.0, 3.0, 0.0, 2.0, 0.0]",-0.012999999999999547,0.0
"[0.0, 0.0, 0.0, 4.0, 3.0, 0.0, 3.0, 0.0]",-0.03499999999999997,0.0
"[0.0, 0.0, 0.0, 4.0, 3.0, 0.0, 3.0, 2.0]",-0.03250000000000024,0.0
"[0.0, 0.0, 0.0, 4.0, 3.0, 0.0, 3.0, 3.0]",-0.04455400000000004,0.0
"[0.0, 0.0, 0.0, 4.0, 3.0, 0.0, 4.0, 0.0]",-0.03399999999999999,0.0
"[0.0, 0.0, 0.0, 4.0, 4.0, 0.0, 3.0, 1.0]",-0.04499999999999993,0.0
"[0.0, 0.0, 0.0, 4.0, 4.0, 0.0, 3.0, 2.0]",-0.04488739050000004,0.0
"[0.0, 0.0, 0.0, 4.0, 4.0, 0.0, 4.0, 0.0]",-0.03399999999999999,-0.03899999999999997
"[0.0, 0.0, 0.0, 4.0, 4.0, 0.0, 4.0, 2.0]",-0.05505449999999999,-0.02817865144999996
"[0.0, 0.0, 0.0, 4.0, 4.0, 0.0, 4.0, 3.0]",-0.06404046472500004,-0.027138499999999982
"[0.0, 0.0, 0.0, 6.0, 5.0, 0.0, 5.0, 3.0]",-0.06300000000000008,-0.06199999999999992
"[0.0, 0.0, 0.0, 6.0, 5.0, 0.0, 5.0, 4.0]",-0.07299999999999969,-0.06400000000000006
"[0.0, 0.0, 0.0, 8.0, 7.0, 0.0, 5.0, 2.0]",-0.07700000000000103,0.0
"[0.0, 0.0, 0.0, 8.0, 7.0, 0.0, 7.0, 2.0]",-0.07500000000000001,0.0
"[0.0, 0.0, 0.0, 8.0, 7.0, 0.0, 8.0, 2.0]",-0.03800000000000097,0.0
"[0.0, 0.0, 0.0, 9.0, 6.0, 0.0, 8.0, 2.0]",0.03900000000000006,0.0
"[0.0, 0.0, 0.0, 9.0, 6.0, 0.0, 9.0, 0.0]",-0.03384100000000015,0.0
"[0.0, 0.0, 0.0, 9.0, 7.0, 0.0, 6.0, 2.0]",-0.0519999999999996,0.0
