Q-tables,States,Actions
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0
"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-0.005000000000000001,0.779
"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-0.005000000000000001,0.013365000000000002
"[0.0, 1.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0]",-0.004999999999999999,-0.005000000000000002
"[1.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-0.013000000000000001,0.0
"[1.0, 0.0, 4.0, 0.0, 0.0, 2.0, 0.0, 0.0]",-0.025,0.0
"[1.0, 1.0, 4.0, 0.0, 0.0, 3.0, 0.0, 0.0]",-0.014000000000000002,0.0
"[0.0, 0.0, 3.0, 1.0, 1.0, 2.0, 0.0, 0.0]",0.011,0.0
"[0.0, 0.0, 2.0, 1.0, 1.0, 0.0, 0.0, 0.0]",0.0,0.0
"[0.0, 1.0, 2.0, 2.0, 2.0, 0.0, 1.0, 1.0]",-0.015999999999999993,0.0
"[0.0, 1.0, 2.0, 2.0, 2.0, 0.0, 2.0, 1.0]",-0.027000000000000014,0.0
"[0.0, 1.0, 3.0, 3.0, 2.0, 0.0, 2.0, 2.0]",-0.029999999999999985,0.0
"[0.0, 1.0, 1.0, 3.0, 2.0, 0.0, 2.0, 2.0]",-0.03500000000000001,0.0
"[0.0, 1.0, 0.0, 3.0, 3.0, 0.0, 3.0, 2.0]",-0.03500000000000001,-0.005011000000000014
"[1.0, 0.0, 0.0, 3.0, 2.0, 0.0, 3.0, 0.0]",0.0,0.06092869999999995
"[1.0, 0.0, 1.0, 2.0, 1.0, 0.0, 2.0, 0.0]",0.026000000000000002,0.0
"[1.0, 1.0, 2.0, 1.0, 0.0, 0.0, 1.0, 0.0]",-0.010999999999999989,0.0
"[0.0, 0.0, 3.0, 1.0, 0.0, 0.0, 1.0, 0.0]",-0.015000000000000013,0.0
"[0.0, 0.0, 2.0, 1.0, 1.0, 0.0, 1.0, 0.0]",-0.014999999999999993,0.0
"[0.0, 1.0, 2.0, 1.0, 1.0, 0.0, 1.0, 0.0]",-0.019999999999999997,0.0
"[0.0, 1.0, 2.0, 2.0, 1.0, 0.0, 1.0, 1.0]",-0.020000000000000018,0.0010000000000000675
"[0.0, 1.0, 3.0, 3.0, 2.0, 0.0, 1.0, 1.0]",-0.023,0.0
"[0.0, 1.0, 2.0, 3.0, 3.0, 0.0, 2.0, 1.0]",-0.03199999999999999,0.0
"[0.0, 1.0, 2.0, 3.0, 3.0, 0.0, 3.0, 2.0]",-0.039999999999999994,0.0
"[0.0, 1.0, 1.0, 3.0, 3.0, 0.0, 3.0, 3.0]",-0.039999999999999994,-0.01900000000000004
