Q-tables,States,Actions
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0
"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",-0.008,0.04944961519247946
"[0.0, 1.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0]",-0.003,0.03368015869685036
"[1.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0]",0.05660914904229166,0.0
"[1.0, 1.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0]",0.02869336842486848,0.0
"[0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0]",0.030500000000000003,-0.010000000000000002
"[0.0, 0.0, 0.0, 1.0, 4.0, 0.0, 0.0, 1.0]",-0.019000000000000003,0.0
"[0.0, 1.0, 0.0, 1.0, 5.0, 0.0, 0.0, 3.0]",-0.05550000000000001,-0.004623
"[0.0, 1.0, 0.0, 0.0, 5.0, 0.0, 0.0, 3.0]",-0.031000000000000007,0.010598546294380099
"[0.0, 1.0, 0.0, 0.0, 5.0, 0.0, 0.0, 5.0]",-0.03499999999999999,-0.00640409456345
"[1.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 2.0]",0.09680067000000002,0.0
"[1.0, 0.0, 1.0, 0.0, 3.0, 0.0, 0.0, 0.0]",0.04529980000000001,0.0
"[1.0, 1.0, 1.0, 1.0, 2.0, 0.0, 0.0, 0.0]",-0.012800000000000002,-0.015500000000000002
"[0.0, 0.0, 1.0, 0.0, 2.0, 0.0, 0.0, 2.0]",-0.022000000000000006,0.0
"[0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 2.0]",-0.011,0.019251480904727492
"[0.0, 1.0, 0.0, 0.0, 3.0, 0.0, 0.0, 2.0]",-0.019999999999999997,0.0028452184558200016
"[0.0, 1.0, 0.0, 1.0, 3.0, 0.0, 0.0, 2.0]",-0.023,0.011852347500000004
"[0.0, 1.0, 0.0, 2.0, 5.0, 0.0, 0.0, 3.0]",-0.025,0.0244
"[1.0, 0.0, 0.0, 1.0, 5.0, 0.0, 0.0, 2.0]",0.062,0.0
"[1.0, 0.0, 0.0, 1.0, 5.0, 0.0, 1.0, 0.0]",0.06778999999999999,0.0
"[1.0, 1.0, 0.0, 1.0, 4.0, 0.0, 1.0, 0.0]",0.033,0.0
"[0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0]",-0.0010000000000000009,0.0
